playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.048826735466718674,0,0.00702481996268034,0.00026027968851849437,0.011472498066723347,0.8187795281410217,0.55030357837677,2.272108554840088,0.0077705844305455685,0.01625051349401474,0.13165052235126495,22.863649368286133,0.0,0.7162120342254639,3.5146546363830566,0,0,0,0,0.00025551021099090576,4.9591064453125e-05
1,0.01,1,0.05748731270432472,0,0.01603732258081436,0.0018414760706946254,0.023634109646081924,0.7604479789733887,0.3625514507293701,1.3417153358459473,0.01646725833415985,0.026666298508644104,0.21348737180233002,13.448986053466797,0.0,0.6481431126594543,1.9709380865097046,0,0,0,0,0.0017263581976294518,0.000640869140625
2,0.02,2,0.06336592882871628,0,0.022797126322984695,0.003270507324486971,0.02814364619553089,0.5855550169944763,0.03678237274289131,1.3203246593475342,0.02224910818040371,0.03639795631170273,0.2641238868236542,12.003349304199219,0.0,0.62238609790802,2.106980323791504,0,0,0,0,0.0030072517693042755,0.001285552978515625
3,0.03,3,0.06852247565984726,0,0.027877099812030792,0.003063212614506483,0.033633939921855927,0.46837523579597473,0.09326353669166565,1.2234443426132202,0.027105605229735374,0.045602332800626755,0.2968822419643402,8.322001457214355,0.0,0.5451987981796265,1.786434531211853,0,0,0,0,0.0026583047583699226,0.001522064208984375
4,0.04,4,0.07095884531736374,0,0.0318748839199543,0.0025379147846251726,0.03955002874135971,0.38068124651908875,0.12074699997901917,1.1081997156143188,0.03114134632050991,0.053577423095703125,0.32867032289505005,6.886687755584717,0.0,0.45698195695877075,1.400916576385498,0,0,0,0,0.0019927136600017548,0.0015716552734375
5,0.05,5,0.0726483166217804,0,0.03481818735599518,0.002120393794029951,0.04331832751631737,0.294994592666626,0.11237983405590057,0.9432953000068665,0.03422314673662186,0.05822288617491722,0.3490939736366272,5.752464294433594,0.0,0.3686484694480896,1.1582181453704834,0,0,0,0,0.0015071015805006027,0.001491546630859375
6,0.06,6,0.07370734959840775,0,0.036699190735816956,0.001865803962573409,0.04566752538084984,0.19222724437713623,0.0767078623175621,0.8254780769348145,0.03632152080535889,0.06182891130447388,0.36224365234375,4.889089107513428,0.0,0.26693230867385864,0.9533929824829102,0,0,0,0,0.001291479915380478,0.001346588134765625
7,0.07,7,0.0748947486281395,0,0.03756598383188248,0.0018762520048767328,0.048285387456417084,0.09445440769195557,0.06157849356532097,0.7333900928497314,0.037464335560798645,0.06490542739629745,0.37211883068084717,4.139052391052246,0.0,0.18545681238174438,0.7714338302612305,0,0,0,0,0.0013182219117879868,0.00133514404296875
8,0.08,8,0.07503453642129898,0,0.03743501752614975,0.0020748276729136705,0.050349410623311996,0.05583055317401886,0.0424085408449173,0.6545715928077698,0.03759939596056938,0.06655251979827881,0.37838730216026306,3.5770764350891113,0.0,0.14271846413612366,0.6907413005828857,0,0,0,0,0.0014731939882040024,0.001461029052734375
9,0.09,9,0.0743805393576622,0,0.036404360085725784,0.002563233021646738,0.05285465344786644,0.13532491028308868,0.026392843574285507,0.6465633511543274,0.0367271825671196,0.0671093612909317,0.38022667169570923,3.7319953441619873,0.0,0.19895526766777039,0.8262027502059937,0,0,0,0,0.001757979393005371,0.001865386962890625
10,0.1,10,0.07526767253875732,0,0.03505745157599449,0.0030103602912276983,0.05283205211162567,0.08191922307014465,0.029322713613510132,0.44023633003234863,0.035404521971940994,0.06796853244304657,0.38110971450805664,2.6437056064605713,0.0,0.15771298110485077,0.5656534433364868,0,0,0,0,0.0020536575466394424,0.002201080322265625
11,0.11,11,0.07573769986629486,0,0.03401379659771919,0.003121921792626381,0.04818941652774811,0.09575700014829636,0.05114005133509636,0.5383288860321045,0.03421742469072342,0.06787227839231491,0.3835241496562958,2.585554361343384,0.0,0.15667635202407837,0.5162224769592285,0,0,0,0,0.0022694170475006104,0.00214385986328125
12,0.12,12,0.07549538463354111,0,0.032750360667705536,0.003151483368128538,0.04384487122297287,0.11272525042295456,0.050644855946302414,0.5251711010932922,0.0328851044178009,0.06722951680421829,0.384782999753952,2.414185047149658,0.0,0.17162048816680908,0.49491894245147705,0,0,0,0,0.0024110786616802216,0.0020294189453125
13,0.13,13,0.07563421130180359,0,0.031256187707185745,0.0032048372086137533,0.039617955684661865,0.14297319948673248,0.06166946887969971,0.5850974917411804,0.03137866035103798,0.06617579609155655,0.3842599093914032,2.800264835357666,0.0,0.2007724940776825,0.5252507925033569,0,0,0,0,0.0024897288531064987,0.002017974853515625
