label,logged_steps,motion_total_frames,simulated_duration_s,motion_completion_fraction,motion_completed,exact_motion_frame_sequence,terminal_terms,all_metrics_finite,no_motion_wrap,started_near_platform_center,reward_mean,reward_p95,anchor_pos_mean,anchor_pos_p95,anchor_pos_max,anchor_rot_p95,body_pos_mean,body_pos_p95,body_pos_max,joint_pos_mean,joint_pos_p95,joint_pos_max,max_distance_from_center_m,xy_tracking_drift_p95_m,xy_tracking_drift_max_m,xy_tracking_drift_last_m,initial_stationary_xy_max_m,stationary_tail_xy_increase_m,stationary_tail_xy_slope_m_per_s,acceptance_profile,failed_checks,acceptance_pass
robust_seed0,3972,3972,39.71999999999915,1.0,True,True,,True,True,True,0.07605796548550102,0.08081497810781002,0.08246436656669982,0.24689460843801472,0.377582311630249,0.10646388940513134,0.03734509547192145,0.07212970592081547,0.08993693441152573,0.39776934792399254,0.6841701209545135,1.0138165950775146,0.6669537327784669,0.2453643528360449,0.377463180014317,0.026374878503050547,0.19964096001378193,0.001236325768534826,-0.004085855221971232,robust,[],True
