label,logged_steps,motion_total_frames,simulated_duration_s,motion_completion_fraction,motion_completed,exact_motion_frame_sequence,terminal_terms,all_metrics_finite,started_near_platform_center,reward_mean,reward_p95,anchor_pos_mean,anchor_pos_p95,anchor_pos_max,body_pos_mean,body_pos_p95,body_pos_max,joint_pos_mean,joint_pos_p95,joint_pos_max,max_distance_from_center_m,xy_tracking_drift_p95_m,xy_tracking_drift_max_m,acceptance_pass
baseline_model9,122,3972,1.220000000000001,0.030715005035246726,False,False,anchor_pos,True,True,0.043566715584159636,0.05365161597728729,0.16874864189847072,0.5273481011390686,0.6232514977455139,0.08971678381708782,0.27575555443763733,0.33831197023391724,0.5308295400305227,1.0062686204910278,1.09857976436615,0.5738252653723298,0.49131914736339427,0.5738252668674421,False
final_model50008,3972,3972,39.71999999999915,1.0,True,True,,True,True,0.04376639085348174,0.05205792747437953,0.3808570297956392,0.5933613687753677,0.6505939364433289,0.04243781758975969,0.06342952288687229,0.08066172897815704,0.5629366931560836,0.8046263009309769,1.0219351053237915,1.1350709425750405,0.5932069141314373,0.6505719849950609,False
