playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.06558047980070114,0,0.0017845778493210673,0.0017055153148248792,0.012100241146981716,0.2451411634683609,0.24512828886508942,1.163043737411499,0.003356503089889884,0.018772222101688385,0.12273723632097244,16.579364776611328,0.0,0.41038715839385986,2.5719985961914062,0,0,0,0,0.001705169677734375,3.4332275390625e-05
1,0.01,1,0.07008446007966995,0,0.0035017067566514015,0.003456117818132043,0.01427206676453352,0.18448929488658905,0.026899101212620735,0.9358273148536682,0.007046052720397711,0.041559070348739624,0.24871550500392914,6.4790940284729,0.0,0.3199845850467682,1.4637168645858765,0,0,0,0,0.00345611572265625,3.814697265625e-06
2,0.02,2,0.07797643542289734,0,0.0042036972008645535,0.003071598941460252,0.005867215804755688,0.19634099304676056,0.07407952100038528,0.8519163727760315,0.008938111364841461,0.04431883618235588,0.2493066042661667,4.272994041442871,0.0,0.20083832740783691,0.8823204040527344,0,0,0,0,0.003070831298828125,6.866455078125e-05
3,0.03,3,0.0772818848490715,0,0.005578272510319948,0.0024860238190740347,0.009019613265991211,0.17086288332939148,0.03133027255535126,0.7590075731277466,0.00998329371213913,0.04035421460866928,0.22436562180519104,4.225219249725342,0.0,0.22292423248291016,0.8014817237854004,0,0,0,0,0.00244903564453125,0.00042724609375
4,0.04,4,0.07817958295345306,0,0.00733610475435853,0.002486846875399351,0.017154203727841377,0.16008475422859192,0.06677662581205368,0.9715541005134583,0.011056644842028618,0.03689809888601303,0.2097415030002594,2.7210779190063477,0.0,0.21502098441123962,0.6804901957511902,0,0,0,0,0.0023632049560546875,0.000774383544921875
5,0.05,5,0.07861871272325516,0,0.008717423304915428,0.0029086165595799685,0.023621711879968643,0.11740781366825104,0.07414551824331284,0.6330872178077698,0.012176280841231346,0.037073858082294464,0.20818139612674713,2.0773704051971436,0.0,0.13071604073047638,0.48599690198898315,0,0,0,0,0.0026607513427734375,0.0011749267578125
6,0.06,6,0.07902256399393082,0,0.0097581772133708,0.0034923802595585585,0.026618242263793945,0.11211404949426651,0.07697244733572006,0.5343983769416809,0.013012565672397614,0.037786971777677536,0.20657341182231903,1.9187099933624268,0.0,0.11395198106765747,0.4582516849040985,0,0,0,0,0.0031414031982421875,0.00152587890625
7,0.07,7,0.0788160040974617,0,0.010756006464362144,0.004056711681187153,0.029019145295023918,0.11274489760398865,0.07289403676986694,0.47365719079971313,0.01379125565290451,0.0379507914185524,0.20355546474456787,1.8072288036346436,0.0,0.10785605013370514,0.38630470633506775,0,0,0,0,0.0035762786865234375,0.00191497802734375
8,0.08,8,0.07924658060073853,0,0.01175431814044714,0.0045621758326888084,0.030811207368969917,0.10616511106491089,0.06422607600688934,0.4223189353942871,0.01455974392592907,0.03778843954205513,0.2014033943414688,1.6993156671524048,0.0,0.10189071297645569,0.3603217601776123,0,0,0,0,0.0039081573486328125,0.002353668212890625
9,0.09,9,0.07924003899097443,0,0.012726481072604656,0.00501128239557147,0.03222634270787239,0.10369604825973511,0.05707058683037758,0.30506283044815063,0.015303550288081169,0.03708036243915558,0.20042094588279724,1.839758038520813,0.0,0.09986433386802673,0.3765098750591278,0,0,0,0,0.00412750244140625,0.002841949462890625
