playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.06559684872627258,0,0.0017696955474093556,0.0016911547863855958,0.012166749686002731,0.2428727149963379,0.2428586184978485,1.172553300857544,0.003354432061314583,0.0179985910654068,0.12240760028362274,16.544374465942383,0.0,0.4099104404449463,2.4774417877197266,0,0,0,0,0.001689910888671875,6.4849853515625e-05
1,0.01,1,0.06943369656801224,0,0.0034643083345144987,0.0034175009932368994,0.014428483322262764,0.18199856579303741,0.02500862255692482,0.8995166420936584,0.00704342033714056,0.03862641751766205,0.24616864323616028,5.8000593185424805,0.0,0.3196488618850708,1.2593533992767334,0,0,0,0,0.0034160614013671875,9.918212890625e-05
2,0.02,2,0.07871247828006744,0,0.0042251707054674625,0.00307526346296072,0.006429245695471764,0.1948576420545578,0.0696142315864563,0.858041524887085,0.009053983725607395,0.0403175950050354,0.24583570659160614,3.644247531890869,0.0,0.20114319026470184,0.7424339652061462,0,0,0,0,0.0030670166015625,0.000225067138671875
3,0.03,3,0.0771653950214386,0,0.005480962339788675,0.0025522755458950996,0.008010574616491795,0.15060199797153473,0.047324784100055695,0.5012689828872681,0.010239638388156891,0.03659965842962265,0.22648976743221283,3.6953134536743164,0.0,0.15771715342998505,0.7295424342155457,0,0,0,0,0.0024623870849609375,0.00067138671875
4,0.04,4,0.07785401493310928,0,0.006812909618020058,0.002381811151280999,0.013291710987687111,0.11951339244842529,0.04442501813173294,0.8479621410369873,0.011131147854030132,0.03328465670347214,0.21479743719100952,2.857919931411743,0.0,0.14892438054084778,0.6224499940872192,0,0,0,0,0.0021457672119140625,0.001033782958984375
5,0.05,5,0.07881836593151093,0,0.007988178171217442,0.0028234049677848816,0.01994079351425171,0.11163775622844696,0.07768494635820389,0.7183830142021179,0.011954940855503082,0.03239540383219719,0.21310274302959442,1.8696438074111938,0.0,0.1224418580532074,0.4144461750984192,0,0,0,0,0.0023632049560546875,0.001544952392578125
6,0.06,6,0.07915937155485153,0,0.008979056030511856,0.003527869703248143,0.024318909272551537,0.1106831282377243,0.08622024208307266,0.5874553322792053,0.01268967054784298,0.03261440992355347,0.21363064646720886,1.5684813261032104,0.0,0.10766925662755966,0.38601237535476685,0,0,0,0,0.0028667449951171875,0.002056121826171875
7,0.07,7,0.07909383624792099,0,0.009954269975423813,0.004242699593305588,0.028211139142513275,0.11216793954372406,0.08495340496301651,0.4300096035003662,0.01341504231095314,0.032761793583631516,0.2125675529241562,1.389388918876648,0.0,0.1010095402598381,0.3605504631996155,0,0,0,0,0.003345489501953125,0.0026092529296875
8,0.08,8,0.07934612780809402,0,0.010968171060085297,0.004901221487671137,0.03070869855582714,0.10706280171871185,0.0740518793463707,0.38359534740448,0.014157667756080627,0.03286610543727875,0.20944799482822418,1.2915003299713135,0.0,0.09796489775180817,0.3047808110713959,0,0,0,0,0.0037250518798828125,0.003185272216796875
9,0.09,9,0.07938903570175171,0,0.011995537206530571,0.005467168055474758,0.03283002972602844,0.10676597058773041,0.06252405792474747,0.26741424202919006,0.014940520748496056,0.033006761223077774,0.20657344162464142,1.4749412536621094,0.0,0.09968819469213486,0.3177696764469147,0,0,0,0,0.00397491455078125,0.003753662109375
10,0.1,10,0.0794810801744461,0,0.013024038635194302,0.00594162754714489,0.03407483547925949,0.09753724187612534,0.05778009071946144,0.26356691122055054,0.015734585002064705,0.032580677419900894,0.20233674347400665,1.4786865711212158,0.0,0.0921650379896164,0.31287631392478943,0,0,0,0,0.0041408538818359375,0.004261016845703125
11,0.11,11,0.07934707403182983,0,0.013933786191046238,0.0064269909635186195,0.03588378429412842,0.08519260585308075,0.05815679579973221,0.2687973976135254,0.016445178538560867,0.03241784870624542,0.20113177597522736,1.3828336000442505,0.0,0.0799114778637886,0.26965567469596863,0,0,0,0,0.0043468475341796875,0.004734039306640625
12,0.12,12,0.07945079356431961,0,0.014730122871696949,0.006921674590557814,0.03793727606534958,0.07738606631755829,0.06261683255434036,0.2413366585969925,0.017071081325411797,0.032292645424604416,0.20109733939170837,1.2036105394363403,0.0,0.07061919569969177,0.25022727251052856,0,0,0,0,0.00457763671875,0.005191802978515625
13,0.13,13,0.07931550592184067,0,0.015405753627419472,0.007457250263541937,0.0394873209297657,0.06882655620574951,0.06137122958898544,0.1907019168138504,0.01757284812629223,0.03257241100072861,0.20265938341617584,1.1598587036132812,0.0,0.06395833194255829,0.229253888130188,0,0,0,0,0.004840850830078125,0.005672454833984375
14,0.14,14,0.07968097925186157,0,0.016016410663723946,0.007948584854602814,0.04034767672419548,0.05978274717926979,0.046958889812231064,0.061016108840703964,0.01802893355488777,0.0333886593580246,0.20639999210834503,0.9444786906242371,0.0,0.06335541605949402,0.19158487021923065,0,0,0,0,0.005096435546875,0.006099700927734375
15,0.15,15,0.07970923185348511,0,0.01664651185274124,0.008273860439658165,0.04040304943919182,0.05922503396868706,0.035064347088336945,0.03695886582136154,0.018525850027799606,0.03360362350940704,0.20823372900485992,0.9242367744445801,0.0,0.0683632642030716,0.18935303390026093,0,0,0,0,0.005176544189453125,0.0064544677734375
