playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_rot,error_anchor_lin_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,error_body_lin_vel,error_body_ang_vel,root_x_from_env_origin,root_y_from_env_origin
106,1.06,106,0.013008715584874153,0,0.5362329483032227,0.4649509787559509,1.5336488485336304,1.9215283393859863,0.28798556327819824,0.5208454132080078,0.21865640580654144,0.8200987577438354,1.3257708549499512,1.8249537944793701,0.486098974943161,0.07120513916015625
107,1.07,107,0.01218925230205059,0,0.5528485774993896,0.48425784707069397,1.575247049331665,1.9470168352127075,0.2985572814941406,0.5389410853385925,0.22086727619171143,0.8230015635490417,1.3630750179290771,1.8415130376815796,0.5004590749740601,0.07221221923828125
108,1.08,108,0.011163463816046715,0,0.5699059367179871,0.5041850209236145,1.6192086935043335,2.056201219558716,0.3096153736114502,0.5575846433639526,0.22314995527267456,0.8173328042030334,1.4039456844329834,1.9394288063049316,0.5150641798973083,0.073211669921875
109,1.09,109,0.01028477679938078,0,0.5874118804931641,0.5256246328353882,1.6646230220794678,2.121617317199707,0.32139846682548523,0.5776464343070984,0.22546996176242828,0.8225395679473877,1.445085883140564,1.9948902130126953,0.5299063324928284,0.07419586181640625
110,1.1,110,0.009600762277841568,1,0.04214445501565933,0.1206396296620369,0.5302853584289551,0.7374928593635559,0.470449298620224,0.9758564829826355,0.2775818705558777,0.0,0.6053271889686584,0.7419637441635132,0.10590896010398865,0.0065155029296875
111,1.11,882,0.033468421548604965,0,0.04625124856829643,0.12268399447202682,0.43392911553382874,2.097987413406372,0.05121612548828125,0.14198914170265198,0.3433155119419098,21.394184112548828,0.7457348704338074,5.324580192565918,0.10948746651411057,0.01088714599609375
112,1.12,883,0.03263603895902634,0,0.0493818037211895,0.1266207993030548,0.5046319961547852,2.045236587524414,0.05310658738017082,0.15856626629829407,0.4989186227321625,22.780717849731445,0.9098547697067261,5.559906005859375,0.11210406571626663,0.01513671875
113,1.1300000000000001,884,0.03015640750527382,0,0.052154481410980225,0.13249583542346954,0.5741319060325623,1.7870532274246216,0.05576252564787865,0.18781821429729462,0.7006239891052246,24.062490463256836,1.0369430780410767,5.0530619621276855,0.1140306144952774,0.01946258544921875
114,1.1400000000000001,885,0.028254007920622826,0,0.0548156201839447,0.13738425076007843,0.6009570360183716,1.427590250968933,0.059711895883083344,0.22232374548912048,0.9199696779251099,23.39160919189453,1.0952985286712646,4.794992923736572,0.11525661498308182,0.02385711669921875
115,1.1500000000000001,886,0.026768336072564125,0,0.057441338896751404,0.14026916027069092,0.6177117824554443,1.0782841444015503,0.06472945213317871,0.25914186239242554,1.1343868970870972,22.273563385009766,1.1469066143035889,4.568035125732422,0.11582852900028229,0.02817535400390625
116,1.16,887,0.02463560365140438,0,0.06037949025630951,0.13753151893615723,0.5707239508628845,0.9273683428764343,0.06968642771244049,0.2939196228981018,1.336655616760254,21.139402389526367,1.0779112577438354,4.197792053222656,0.11584573984146118,0.03296661376953125
117,1.17,888,0.023736873641610146,0,0.06352695822715759,0.12840284407138824,0.5224426984786987,1.2579126358032227,0.07414115965366364,0.3253614902496338,1.5222008228302002,20.48843002319336,1.0811184644699097,4.033649444580078,0.11558929085731506,0.03781890869140625
118,1.18,889,0.022460026666522026,0,0.06670832633972168,0.11687535792589188,0.48392099142074585,1.441725254058838,0.07916547358036041,0.3558402955532074,1.7062047719955444,20.190526962280273,1.1050617694854736,4.0239176750183105,0.11510176956653595,0.042423248291015625
119,1.19,890,0.021187856793403625,0,0.0698317214846611,0.10579116642475128,0.4478446841239929,1.457116723060608,0.08452773094177246,0.3855878710746765,1.8871397972106934,20.101879119873047,1.121372938156128,4.058455944061279,0.11445353925228119,0.046779632568359375
120,1.2,891,0.020138490945100784,0,0.07284949719905853,0.09602475166320801,0.4055558741092682,1.450003981590271,0.09012192487716675,0.41560694575309753,2.068105459213257,19.73725700378418,1.1245564222335815,4.01944637298584,0.11371362954378128,0.050872802734375
121,1.21,892,0.01936877705156803,0,0.07572709769010544,0.08804960548877716,0.36323150992393494,1.5831955671310425,0.09554543346166611,0.4444422125816345,2.2471537590026855,22.524765014648438,1.1012579202651978,4.83372688293457,0.1129671037197113,0.0547027587890625
122,1.22,893,0.018834909424185753,0,0.07844725996255875,0.08254992961883545,0.29371213912963867,1.6871486902236938,0.10040424764156342,0.474151611328125,2.4278829097747803,19.38433837890625,1.0041478872299194,3.911055088043213,0.11249666661024094,0.05820465087890625
123,1.23,894,0.018516652286052704,0,0.08088760823011398,0.08064652979373932,0.23669607937335968,1.5102893114089966,0.10451929271221161,0.5042681097984314,2.6084043979644775,19.218082427978516,0.9450768828392029,3.829423427581787,0.11243296414613724,0.06128692626953125
124,1.24,895,0.018092017620801926,0,0.08294714242219925,0.07968437671661377,0.18211621046066284,1.2333064079284668,0.10768644511699677,0.5346201658248901,2.786011219024658,18.994979858398438,0.8531123995780945,3.765240430831909,0.11274319142103195,0.0639801025390625
125,1.25,896,0.018946727737784386,0,0.08462418615818024,0.07991233468055725,0.15949778258800507,0.9725562334060669,0.11000716686248779,0.5645138025283813,2.957789659500122,18.078062057495117,0.7865428328514099,3.7290186882019043,0.11345946788787842,0.06629180908203125
126,1.26,897,0.01894248090684414,0,0.0859716385602951,0.07930392026901245,0.1342763453722,0.5085839033126831,0.11173152923583984,0.5933883786201477,3.1174418926239014,16.600984573364258,0.7673509120941162,3.627200126647949,0.11436659842729568,0.06830596923828125
127,1.27,898,0.019225941970944405,0,0.08702533692121506,0.07625976949930191,0.10699103027582169,0.36269426345825195,0.11309598386287689,0.6215473413467407,3.25986385345459,14.90661334991455,0.7659074068069458,3.723836660385132,0.11529405415058136,0.0702056884765625
128,1.28,899,0.019659176468849182,0,0.08786197751760483,0.07074974477291107,0.09945721924304962,0.568096935749054,0.11419260501861572,0.6498674750328064,3.3849196434020996,13.516754150390625,0.780980110168457,3.879119873046875,0.11625690013170242,0.07214736938476562
129,1.29,900,0.020025119185447693,0,0.08876267075538635,0.06330391764640808,0.10731014609336853,0.8336054086685181,0.11506431549787521,0.6789553165435791,3.4969654083251953,12.738967895507812,0.8038398623466492,4.071107387542725,0.11734163016080856,0.07421875
130,1.3,901,0.020321885123848915,0,0.08982813358306885,0.05440503731369972,0.1265426129102707,1.1230850219726562,0.11567249149084091,0.7090243101119995,3.5988638401031494,12.186266899108887,0.8290233612060547,4.244085311889648,0.11866014450788498,0.07646560668945312
131,1.31,902,0.020585842430591583,0,0.09094539284706116,0.04463926702737808,0.15649399161338806,1.4146023988723755,0.11592061817646027,0.7401294112205505,3.691671133041382,11.331287384033203,0.8394619822502136,4.263676166534424,0.12030380964279175,0.078887939453125
132,1.32,903,0.020715106278657913,0,0.09213224053382874,0.03932201489806175,0.21106737852096558,1.457257866859436,0.11572636663913727,0.7695436477661133,3.777794122695923,10.727425575256348,0.8416939973831177,4.254511833190918,0.12225396186113358,0.08138656616210938
133,1.33,904,0.02087400294840336,0,0.09353096783161163,0.04098545014858246,0.25981247425079346,1.622565746307373,0.11527417600154877,0.7854997515678406,3.859072208404541,10.578802108764648,0.8502482175827026,4.3196330070495605,0.12471470236778259,0.08391571044921875
134,1.34,905,0.0209862869232893,0,0.09510419517755508,0.05004251375794411,0.3023899793624878,1.8179806470870972,0.11459463089704514,0.8010351657867432,3.937269449234009,10.555083274841309,0.8548130989074707,4.354397773742676,0.12769511342048645,0.08644866943359375
135,1.35,906,0.021026568487286568,0,0.09697046130895615,0.06454609334468842,0.34283000230789185,1.9442470073699951,0.11394115537405014,0.817512035369873,4.012758255004883,10.485153198242188,0.8529324531555176,4.351476669311523,0.13117648661136627,0.08896636962890625
136,1.36,907,0.021013623103499413,0,0.09922514110803604,0.0821443647146225,0.3825061321258545,2.020761489868164,0.11352185904979706,0.8345009684562683,4.085751533508301,10.462369918823242,0.8464783430099487,4.314411640167236,0.13513495028018951,0.09143447875976562
137,1.37,908,0.02129753679037094,0,0.10181889683008194,0.10089024901390076,0.4143882393836975,2.0337119102478027,0.11340503394603729,0.8515876531600952,4.156967639923096,10.403450965881348,0.833730936050415,4.237214088439941,0.1394788920879364,0.09386825561523438
138,1.3800000000000001,909,0.021792102605104446,0,0.10462496429681778,0.11950894445180893,0.43032631278038025,1.9454556703567505,0.11349304020404816,0.868389368057251,4.226131439208984,9.830821990966797,0.8076528310775757,4.070634841918945,0.14404237270355225,0.09626007080078125
139,1.3900000000000001,910,0.022017952054739,0,0.10763658583164215,0.13758474588394165,0.4324449896812439,1.8654731512069702,0.11369849741458893,0.8843095302581787,4.291140079498291,9.032633781433105,0.7725488543510437,3.8234000205993652,0.14866460859775543,0.09862518310546875
140,1.4000000000000001,911,0.0224194023758173,0,0.11077187955379486,0.15502333641052246,0.4281383454799652,1.7891420125961304,0.11393662542104721,0.8992829322814941,4.3503947257995605,8.444087028503418,0.7325333952903748,3.5882210731506348,0.15324176847934723,0.10097885131835938
141,1.41,912,0.02308432012796402,0,0.11383827030658722,0.17152397334575653,0.41966840624809265,1.742309331893921,0.11416992545127869,0.9138816595077515,4.404639720916748,7.892958641052246,0.6915320158004761,3.3336596488952637,0.15771225094795227,0.10330963134765625
142,1.42,913,0.024065876379609108,0,0.11691492050886154,0.18773134052753448,0.4108096659183502,1.702408790588379,0.11437022686004639,0.9274470806121826,4.451542377471924,7.149790287017822,0.6552201509475708,3.0553767681121826,0.16204126179218292,0.10563278198242188
143,1.43,914,0.02526831068098545,0,0.11997095495462418,0.203690305352211,0.4049569368362427,1.6695746183395386,0.11452561616897583,0.939947783946991,4.490623474121094,6.606509208679199,0.6217666864395142,2.7667760848999023,0.16621814668178558,0.10794448852539062
144,1.44,915,0.026632513850927353,0,0.12301468849182129,0.21910658478736877,0.4004305601119995,1.6590741872787476,0.11462771892547607,0.9516605138778687,4.523684501647949,6.295034408569336,0.5884158611297607,2.502779722213745,0.17024527490139008,0.11024093627929688
145,1.45,916,0.028161777183413506,0,0.12605184316635132,0.23433074355125427,0.3937380015850067,1.6444920301437378,0.11471530795097351,0.9624626040458679,4.550046443939209,5.901247978210449,0.5539869666099548,2.2203376293182373,0.17414060235023499,0.11252975463867188
146,1.46,917,0.029633408412337303,0,0.12908071279525757,0.24943871796131134,0.3883468508720398,1.5973557233810425,0.11481437087059021,0.9721946716308594,4.568747043609619,5.573299884796143,0.5204952359199524,1.948809027671814,0.17792773246765137,0.11481094360351562
147,1.47,918,0.030820690095424652,0,0.13213221728801727,0.2639313042163849,0.38521677255630493,1.533057689666748,0.11492256820201874,0.9809934496879578,4.581273078918457,5.4552226066589355,0.49190470576286316,1.7191236019134521,0.1816350668668747,0.11707687377929688
148,1.48,919,0.03179516643285751,0,0.13524273037910461,0.2773553729057312,0.3813539743423462,1.4714381694793701,0.1150289997458458,0.9889906644821167,4.589374542236328,5.328497409820557,0.4728794991970062,1.5038399696350098,0.18529346585273743,0.11932754516601562
149,1.49,920,0.03250272572040558,0,0.13838933408260345,0.2903609275817871,0.37676531076431274,1.4022759199142456,0.11516886949539185,0.9958831071853638,4.5911455154418945,5.1436686515808105,0.45902419090270996,1.3207839727401733,0.18893353641033173,0.1215362548828125
150,1.5,921,0.03286856412887573,0,0.14159299433231354,0.30269959568977356,0.3736267685890198,1.2977688312530518,0.11535214632749557,1.0016794204711914,4.587077617645264,5.038918972015381,0.44405752420425415,1.1747325658798218,0.1925821304321289,0.12371444702148438
151,1.51,922,0.032947786152362823,0,0.145045205950737,0.3131347596645355,0.37373441457748413,1.1911605596542358,0.11544455587863922,1.0063999891281128,4.579935073852539,4.9605393409729,0.43779072165489197,1.069969892501831,0.1962657868862152,0.1258392333984375
152,1.52,923,0.03273319825530052,0,0.14856216311454773,0.3226836323738098,0.37703582644462585,1.08622407913208,0.11554840207099915,1.0100681781768799,4.568455696105957,4.897389888763428,0.43903064727783203,1.0342062711715698,0.20001257956027985,0.12789535522460938
153,1.53,924,0.032377567142248154,0,0.15216472744941711,0.33116352558135986,0.38275158405303955,0.9730980396270752,0.11566372960805893,1.0127136707305908,4.5532379150390625,4.8178277015686035,0.44406837224960327,1.0379713773727417,0.20384980738162994,0.12989044189453125
154,1.54,925,0.0319167785346508,0,0.15599913895130157,0.3382618725299835,0.3927114009857178,0.8703715205192566,0.11562030762434006,1.0140666961669922,4.535477638244629,4.640794277191162,0.4507502019405365,1.0959933996200562,0.2077995389699936,0.1317901611328125
155,1.55,926,0.031338874250650406,0,0.15999843180179596,0.34409424662590027,0.4061605930328369,0.7678305506706238,0.11547916382551193,1.0143635272979736,4.515532493591309,4.613150596618652,0.4579768776893616,1.2106562852859497,0.21188044548034668,0.13359451293945312
156,1.56,927,0.03082648478448391,0,0.16409574449062347,0.34880703687667847,0.42009755969047546,0.6921596527099609,0.1152908205986023,1.0138494968414307,4.4938764572143555,4.510291576385498,0.4634515047073364,1.2836194038391113,0.21610607206821442,0.13529205322265625
157,1.57,928,0.030361361801624298,0,0.16834872961044312,0.35247206687927246,0.4352564215660095,0.6665070056915283,0.11494307219982147,1.012331247329712,4.470922470092773,4.335826873779297,0.4716631770133972,1.361177682876587,0.22048883140087128,0.13689041137695312
158,1.58,929,0.029924120754003525,0,0.17278873920440674,0.3553338348865509,0.4525810778141022,0.6567206978797913,0.11433528363704681,1.0096814632415771,4.447101593017578,4.223165512084961,0.48067671060562134,1.4465465545654297,0.2250356674194336,0.13835525512695312
159,1.59,930,0.02959645353257656,0,0.17733018100261688,0.3573528826236725,0.469631552696228,0.6387717127799988,0.11369552463293076,1.0066163539886475,4.423212051391602,4.147119998931885,0.4860352873802185,1.499624252319336,0.22974343597888947,0.13969802856445312
160,1.6,931,0.029394255951046944,0,0.1819673329591751,0.35866567492485046,0.47685450315475464,0.6966741681098938,0.11300983279943466,1.0031787157058716,4.3998541831970215,4.030247211456299,0.49055856466293335,1.5325950384140015,0.2346123605966568,0.14089584350585938
161,1.61,932,0.029269104823470116,0,0.18661721050739288,0.3599686026573181,0.48527801036834717,0.759951114654541,0.11208617687225342,0.9984887838363647,4.3743510246276855,3.9518067836761475,0.4960223138332367,1.5419548749923706,0.23964139819145203,0.14196014404296875
162,1.62,933,0.02926291525363922,0,0.1913571059703827,0.3607530891895294,0.49816229939460754,0.7868494987487793,0.11116848886013031,0.9937581419944763,4.350028038024902,3.6858456134796143,0.4994959235191345,1.5149040222167969,0.24481813609600067,0.14289474487304688
163,1.6300000000000001,934,0.02936914563179016,0,0.19618304073810577,0.361409455537796,0.5009517669677734,0.7628297209739685,0.11025223135948181,0.9888916015625,4.327306270599365,3.588067054748535,0.5011844038963318,1.4738914966583252,0.2501329481601715,0.14369583129882812
164,1.6400000000000001,935,0.029551252722740173,0,0.20091518759727478,0.3622555434703827,0.5018042325973511,0.7033085823059082,0.10933717340230942,0.983680248260498,4.304051399230957,3.5144917964935303,0.5031407475471497,1.4116843938827515,0.255595326423645,0.14433670043945312
165,1.6500000000000001,936,0.02974874898791313,0,0.20564980804920197,0.36306145787239075,0.509867787361145,0.6767774820327759,0.10849829763174057,0.9785175323486328,4.2816081047058105,3.4121949672698975,0.5056535005569458,1.3448419570922852,0.2611995339393616,0.14483642578125
166,1.6600000000000001,937,0.0299872774630785,0,0.21045921742916107,0.36368682980537415,0.5197244882583618,0.651088297367096,0.10775941610336304,0.9738399982452393,4.261671543121338,3.3140029907226562,0.5113866329193115,1.2485833168029785,0.2669396698474884,0.14516067504882812
167,1.67,938,0.030160333961248398,0,0.21527929604053497,0.3644637167453766,0.5229846239089966,0.6696799993515015,0.10721435397863388,0.9697481989860535,4.243812561035156,3.386376142501831,0.51399165391922,1.1921885013580322,0.2728053629398346,0.145294189453125
168,1.68,939,0.030298389494419098,0,0.22004519402980804,0.36576035618782043,0.5262877345085144,0.6897669434547424,0.10687362402677536,0.9659449458122253,4.226485729217529,3.422055244445801,0.5186543464660645,1.1308743953704834,0.2787605822086334,0.14527130126953125
169,1.69,940,0.030412370339035988,0,0.22483058273792267,0.36735799908638,0.5290767550468445,0.7369219064712524,0.10672750324010849,0.9626619815826416,4.211404800415039,3.3094208240509033,0.5206137895584106,1.0651328563690186,0.28477713465690613,0.14508056640625
170,1.7,941,0.030400268733501434,0,0.22964124381542206,0.3694867193698883,0.5325738191604614,0.7321875095367432,0.10679306834936142,0.9599254131317139,4.198801040649414,3.340178966522217,0.5283843278884888,1.0108778476715088,0.29084542393684387,0.14475631713867188
171,1.71,942,0.03029008023440838,0,0.23447348177433014,0.3721499443054199,0.536675214767456,0.7406710982322693,0.107167087495327,0.9576300382614136,4.188112258911133,3.3912014961242676,0.5379250645637512,0.969051718711853,0.29696398973464966,0.14426803588867188
172,1.72,943,0.030193401500582695,0,0.23932209610939026,0.37539026141166687,0.5352393984794617,0.7803528904914856,0.1078028678894043,0.9560648202896118,4.179426670074463,3.3096461296081543,0.5399675965309143,0.9332269430160522,0.30312493443489075,0.14363479614257812
173,1.73,944,0.02995441108942032,0,0.24417583644390106,0.37927061319351196,0.5371726155281067,0.842943549156189,0.10870487987995148,0.9552035331726074,4.172736644744873,3.296727180480957,0.545968770980835,0.9366812705993652,0.30932262539863586,0.14284133911132812
174,1.74,945,0.029581377282738686,0,0.2490997165441513,0.38378268480300903,0.5409223437309265,0.9107720255851746,0.10992592573165894,0.9550442099571228,4.167713642120361,3.3474762439727783,0.554889440536499,0.9860854148864746,0.3155573606491089,0.14188003540039062
175,1.75,946,0.02915194444358349,0,0.25405195355415344,0.3890162408351898,0.5395353436470032,0.9685613512992859,0.11146904528141022,0.9556655287742615,4.164353847503662,3.5868279933929443,0.5611585974693298,1.0661571025848389,0.32182466983795166,0.14073944091796875
176,1.76,947,0.028538182377815247,0,0.2590067684650421,0.39505767822265625,0.5378772616386414,1.0278480052947998,0.11331396549940109,0.9570746421813965,4.162786483764648,4.257961750030518,0.5664724707603455,1.1786575317382812,0.3281247019767761,0.139434814453125
177,1.77,948,0.027999060228466988,0,0.264049232006073,0.4018995761871338,0.5424492955207825,1.1085188388824463,0.11541964113712311,0.9591540694236755,4.162696361541748,4.162294864654541,0.5727534294128418,1.2555265426635742,0.3344726264476776,0.13793563842773438
178,1.78,949,0.027407346293330193,0,0.26927587389945984,0.4095997214317322,0.545278012752533,1.2018802165985107,0.11776941269636154,0.9618610739707947,4.163509368896484,4.1918182373046875,0.5792436599731445,1.3344224691390991,0.34087762236595154,0.13624954223632812
179,1.79,950,0.02688850276172161,0,0.2745054364204407,0.4182003140449524,0.5428385138511658,1.289491057395935,0.12041639536619186,0.9652695655822754,4.165292263031006,4.084369659423828,0.584145724773407,1.3903405666351318,0.34733715653419495,0.13435745239257812
180,1.8,951,0.026269901543855667,0,0.279739648103714,0.4277767241001129,0.5485997796058655,1.4098318815231323,0.12333975732326508,0.969285249710083,4.1682515144348145,3.9524261951446533,0.5893011689186096,1.447706937789917,0.35384830832481384,0.13226699829101562
181,1.81,952,0.025606298819184303,0,0.2853494882583618,0.43880224227905273,0.5561110973358154,1.5169481039047241,0.1263238489627838,0.973543107509613,4.172139644622803,3.904493808746338,0.5960254669189453,1.5070013999938965,0.360415518283844,0.12998580932617188
182,1.82,953,0.02499750815331936,0,0.2909587323665619,0.45074355602264404,0.5533509850502014,1.5803457498550415,0.1295911967754364,0.9785672426223755,4.1766533851623535,3.939218282699585,0.6030653715133667,1.5574893951416016,0.3670390248298645,0.1274871826171875
183,1.83,954,0.024392710998654366,0,0.2965679168701172,0.4636961817741394,0.5587785840034485,1.6591572761535645,0.13313542306423187,0.9842674136161804,4.181725025177002,3.8409008979797363,0.6089792251586914,1.591077208518982,0.37371671199798584,0.1247711181640625
184,1.84,955,0.02377358078956604,0,0.30246788263320923,0.4773496985435486,0.5722035765647888,1.7332037687301636,0.13671767711639404,0.9902803301811218,4.187194347381592,3.744856119155884,0.6166338920593262,1.6257632970809937,0.3804570734500885,0.12180709838867188
185,1.85,956,0.023160448297858238,0,0.3085268437862396,0.49179187417030334,0.5787734985351562,1.8048081398010254,0.14045223593711853,0.9967838525772095,4.192795753479004,3.7802629470825195,0.6269615888595581,1.665696144104004,0.38727062940597534,0.11861419677734375
186,1.86,957,0.022576145827770233,0,0.3146041929721832,0.5072028636932373,0.584876537322998,1.8655502796173096,0.14443165063858032,1.003868818283081,4.198536396026611,3.7929556369781494,0.6374797821044922,1.696708083152771,0.39416393637657166,0.11516952514648438
187,1.87,958,0.02203056588768959,0,0.3208022713661194,0.5232019424438477,0.600330650806427,1.896355390548706,0.14855358004570007,1.0112745761871338,4.204469680786133,3.6422362327575684,0.6480666399002075,1.716507911682129,0.40114766359329224,0.11146163940429688
188,1.8800000000000001,959,0.021502073854207993,0,0.3272358179092407,0.5393639206886292,0.6160925030708313,1.934058427810669,0.15272679924964905,1.0188474655151367,4.210440158843994,3.496248483657837,0.6615745425224304,1.7315282821655273,0.40823662281036377,0.10750961303710938
189,1.8900000000000001,960,0.020949028432369232,0,0.33373022079467773,0.5562865734100342,0.6276911497116089,1.9911445379257202,0.15711426734924316,1.0268583297729492,4.216332912445068,3.615084648132324,0.6772648096084595,1.7634071111679077,0.41544219851493835,0.10327529907226562
190,1.9000000000000001,961,0.02058415673673153,0,0.3403123617172241,0.573920726776123,0.645530641078949,2.0271458625793457,0.16170769929885864,1.0352840423583984,4.222198486328125,3.2912206649780273,0.6929762363433838,1.7232459783554077,0.42277270555496216,0.098785400390625
191,1.9100000000000001,962,0.02018074132502079,0,0.34702587127685547,0.5917860269546509,0.666400134563446,2.0562100410461426,0.16645699739456177,1.0439343452453613,4.228364944458008,3.1077516078948975,0.7112493515014648,1.7117012739181519,0.43023601174354553,0.09400558471679688
192,1.92,963,0.019654782488942146,0,0.3538648784160614,0.6101408004760742,0.6863968372344971,2.089735507965088,0.17140790820121765,1.053034782409668,4.234323024749756,3.3629534244537354,0.7317358255386353,1.753764033317566,0.4378405213356018,0.08897018432617188
193,1.93,964,0.019283637404441833,0,0.3608408570289612,0.6289986371994019,0.7133669853210449,2.124250888824463,0.17655496299266815,1.062552809715271,4.2403130531311035,3.0277960300445557,0.7533687353134155,1.7054071426391602,0.4455946385860443,0.083648681640625
194,1.94,965,0.018756922334432602,0,0.3680238127708435,0.6481243968009949,0.7460235357284546,2.140367269515991,0.18185624480247498,1.0723744630813599,4.246717929840088,3.404470443725586,0.7767640352249146,1.7709367275238037,0.45351362228393555,0.07806396484375
195,1.95,966,0.018354030326008797,0,0.37542009353637695,0.6674913167953491,0.7777464985847473,2.1683852672576904,0.18733231723308563,1.0824487209320068,4.252979755401611,3.246004819869995,0.8021390438079834,1.7443304061889648,0.46161165833473206,0.07220077514648438
196,1.96,967,0.017909349873661995,0,0.3830517530441284,0.6871799230575562,0.8131082653999329,2.1801297664642334,0.1930033564567566,1.0928382873535156,4.259429454803467,2.952568769454956,0.8289597034454346,1.7139523029327393,0.46991005539894104,0.06607818603515625
197,1.97,968,0.017436549067497253,0,0.3909611105918884,0.707001268863678,0.8587238192558289,2.174912452697754,0.19882676005363464,1.103332281112671,4.265292644500732,3.0394656658172607,0.8562463521957397,1.7234829664230347,0.47842079401016235,0.059673309326171875
198,1.98,969,0.0169376228004694,0,0.39920005202293396,0.7268308997154236,0.9026824235916138,2.1778626441955566,0.20476888120174408,1.1138056516647339,4.2708940505981445,3.0687406063079834,0.8849691152572632,1.7367867231369019,0.487152099609375,0.05300140380859375
199,1.99,970,0.0164523683488369,0,0.40775033831596375,0.7468442916870117,0.939957857131958,2.1974384784698486,0.21093133091926575,1.124443769454956,4.276726722717285,2.9775760173797607,0.91351717710495,1.7270240783691406,0.496113121509552,0.04605865478515625
200,2.0,971,0.015965335071086884,0,0.41662856936454773,0.7669903039932251,0.9958704710006714,2.1863389015197754,0.2173207849264145,1.1351914405822754,4.282435417175293,2.9919676780700684,0.9441608190536499,1.7266325950622559,0.5053057074546814,0.03885650634765625
201,2.0100000000000002,972,0.015436273999512196,0,0.42598262429237366,0.7871974110603333,1.0538535118103027,2.1741857528686523,0.22386595606803894,1.145824909210205,4.285924911499023,3.145827293395996,0.976809024810791,1.7422418594360352,0.5147294402122498,0.03139495849609375
202,2.02,973,0.014935036189854145,0,0.43570414185523987,0.8075435757637024,1.0948972702026367,2.1947360038757324,0.23066550493240356,1.1564815044403076,4.289393424987793,3.1348230838775635,1.0080490112304688,1.749664306640625,0.5243849754333496,0.02365875244140625
203,2.0300000000000002,974,0.014402327127754688,0,0.44581541419029236,0.8279701471328735,1.147449254989624,2.171548366546631,0.2377375066280365,1.1672686338424683,4.292887210845947,3.1454970836639404,1.0430750846862793,1.7741813659667969,0.5342753529548645,0.01567840576171875
204,2.04,975,0.013838511891663074,0,0.4563343822956085,0.8479059934616089,1.2046834230422974,2.141554594039917,0.2450772523880005,1.1781706809997559,4.295293807983398,3.2092113494873047,1.0799412727355957,1.8122552633285522,0.5443983674049377,0.00745391845703125
205,2.05,976,0.013296007178723812,0,0.4672844111919403,0.8676702976226807,1.2542791366577148,2.143500566482544,0.25271832942962646,1.1892261505126953,4.297232627868652,3.387538433074951,1.116194486618042,1.8396486043930054,0.5547510981559753,-0.00099945068359375
206,2.06,977,0.012721121311187744,0,0.47867879271507263,0.8875086307525635,1.307771921157837,2.1496708393096924,0.2607254981994629,1.2005990743637085,4.299784183502197,3.504410982131958,1.1480454206466675,1.8809089660644531,0.565328061580658,-0.009693145751953125
207,2.07,978,0.012172861956059933,0,0.49053826928138733,0.9071956276893616,1.3700860738754272,2.132728099822998,0.2691617012023926,1.2124552726745605,4.3036346435546875,3.6621034145355225,1.1903852224349976,1.8853158950805664,0.5761072635650635,-0.01859283447265625
208,2.08,979,0.01159541867673397,0,0.502899706363678,0.9264354109764099,1.4260432720184326,2.112896203994751,0.2780545949935913,1.22450852394104,4.308750629425049,3.8911070823669434,1.231643557548523,1.9374456405639648,0.5870785713195801,-0.02765655517578125
209,2.09,980,0.011092846281826496,0,0.5157375335693359,0.9459213018417358,1.46764075756073,2.1563353538513184,0.2873820960521698,1.2368634939193726,4.3139729499816895,3.963639497756958,1.270031213760376,1.9673961400985718,0.5982385873794556,-0.036846160888671875
210,2.1,981,0.010553899221122265,0,0.5290530920028687,0.9655982851982117,1.5321731567382812,2.1307504177093506,0.297136515378952,1.2494621276855469,4.319351673126221,3.48857045173645,1.3187675476074219,1.9812746047973633,0.6095801591873169,-0.046146392822265625
211,2.11,982,0.009928588755428791,0,0.5430076122283936,0.9842521548271179,1.600677251815796,2.087214708328247,0.30751895904541016,1.2622026205062866,4.328064441680908,3.5601918697357178,1.3723607063293457,2.0707874298095703,0.621110737323761,-0.0555419921875
212,2.12,983,0.009429721161723137,0,0.5575031042098999,1.0033817291259766,1.6482629776000977,2.114922285079956,0.3184088468551636,1.2757306098937988,4.337523937225342,3.53117036819458,1.4107275009155273,2.096492290496826,0.6328391432762146,-0.06504058837890625
213,2.13,984,0.008853157982230186,0,0.572539746761322,1.0230571031570435,1.7119752168655396,2.064966917037964,0.32981568574905396,1.2902159690856934,4.347593307495117,3.5765979290008545,1.465390920639038,2.172649383544922,0.6447561383247375,-0.07460403442382812
214,2.14,985,0.008397295139729977,0,0.5882551670074463,1.0417898893356323,1.7831227779388428,2.01546049118042,0.34189867973327637,1.3050646781921387,4.3588995933532715,3.3805654048919678,1.5256168842315674,2.196550130844116,0.65684574842453,-0.08422470092773438
215,2.15,986,0.007969696074724197,0,0.6046034097671509,1.0602152347564697,1.8424173593521118,1.9945324659347534,0.35458120703697205,1.3200268745422363,4.370926856994629,3.4864354133605957,1.5722873210906982,2.230435848236084,0.6691118478775024,-0.09392547607421875
