playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_rot,error_anchor_lin_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,error_body_lin_vel,error_body_ang_vel,root_x_from_env_origin,root_y_from_env_origin
23,0.23,23,0.05160990357398987,0,0.03992456942796707,0.08650518953800201,0.15295124053955078,0.18537011742591858,0.03966358304023743,0.053361352533102036,0.19159077107906342,0.6319245100021362,0.11441992223262787,0.30353879928588867,0.013340950012207031,-0.001495361328125
24,0.24,24,0.05157729610800743,0,0.041055504232645035,0.08811181783676147,0.1475503146648407,0.16062229871749878,0.04044186696410179,0.05443539470434189,0.19330322742462158,0.62651127576828,0.11389684677124023,0.29714009165763855,0.014432907104492188,-0.0012359619140625
25,0.25,25,0.05154067277908325,0,0.04217144474387169,0.08935320377349854,0.14231759309768677,0.13010193407535553,0.04117373749613762,0.05561336874961853,0.19459441304206848,0.6003382802009583,0.11481510102748871,0.29559704661369324,0.015507698059082031,-0.000946044921875
26,0.26,26,0.051508087664842606,0,0.04327588528394699,0.09045589715242386,0.13885417580604553,0.12389582395553589,0.04186805710196495,0.0569053590297699,0.19585736095905304,0.6288118958473206,0.11597469449043274,0.2920610010623932,0.016551971435546875,-0.000637054443359375
27,0.27,27,0.05147680267691612,0,0.04436912015080452,0.0914289653301239,0.13713471591472626,0.10786917060613632,0.042518652975559235,0.05815520137548447,0.19673113524913788,0.6384739279747009,0.11694487184286118,0.28395015001296997,0.0175933837890625,-0.000331878662109375
28,0.28,28,0.05143888667225838,0,0.045449670404195786,0.09198414534330368,0.13345135748386383,0.06512197107076645,0.043124422430992126,0.05945112556219101,0.19729144871234894,0.6195386052131653,0.11779485642910004,0.27000850439071655,0.018654823303222656,-1.9073486328125e-05
29,0.29,29,0.05142194777727127,0,0.046522192656993866,0.09221212565898895,0.1316518783569336,0.03956998884677887,0.04368295520544052,0.06060680001974106,0.19751262664794922,0.5945069193840027,0.11974424123764038,0.2638775110244751,0.019741058349609375,0.000301361083984375
30,0.3,30,0.051400769501924515,0,0.0475936233997345,0.09223349392414093,0.13172118365764618,0.002469888422638178,0.04420880973339081,0.06184908002614975,0.1978217363357544,0.5843510031700134,0.12222277373075485,0.25788092613220215,0.020852088928222656,0.000652313232421875
31,0.31,31,0.05139424279332161,0,0.04868162423372269,0.09167962521314621,0.128166064620018,0.07710874825716019,0.044706862419843674,0.06293527781963348,0.19789525866508484,0.5070120096206665,0.12423291057348251,0.233896404504776,0.021999359130859375,0.001007080078125
32,0.32,32,0.051390014588832855,0,0.049781832844018936,0.09092491120100021,0.12802527844905853,0.06930206716060638,0.04518243670463562,0.06374925374984741,0.19791072607040405,0.5013129711151123,0.12625941634178162,0.21185652911663055,0.023166656494140625,0.0013427734375
33,0.33,33,0.05137615650892258,0,0.05088796094059944,0.09007766842842102,0.12979553639888763,0.08988715708255768,0.04563827067613602,0.0644148513674736,0.19791868329048157,0.4753706157207489,0.1287396252155304,0.20381271839141846,0.024359703063964844,0.0016937255859375
34,0.34,34,0.051365166902542114,0,0.05200991407036781,0.08898444473743439,0.13133612275123596,0.11391589045524597,0.04607407748699188,0.06483981013298035,0.19765308499336243,0.4631115794181824,0.131633922457695,0.19208693504333496,0.02559375762939453,0.002040863037109375
35,0.35000000000000003,35,0.05137217044830322,0,0.053161073476076126,0.08779004961252213,0.1319734752178192,0.1252429187297821,0.046507205814123154,0.06505642831325531,0.1975858360528946,0.41876211762428284,0.13445493578910828,0.18002521991729736,0.026854515075683594,0.002399444580078125
36,0.36,36,0.05134978145360947,0,0.05435265600681305,0.0864853784441948,0.1340407282114029,0.15321144461631775,0.046953342854976654,0.06510943174362183,0.19775336980819702,0.37914589047431946,0.1374325156211853,0.1748848855495453,0.02814960479736328,0.002727508544921875
37,0.37,37,0.051326435059309006,0,0.0555843748152256,0.08514239639043808,0.13784821331501007,0.15447194874286652,0.04741163179278374,0.06490974128246307,0.19797727465629578,0.3575001657009125,0.14042843878269196,0.18458542227745056,0.029494285583496094,0.0030364990234375
38,0.38,38,0.05128268152475357,0,0.05685004964470863,0.083626888692379,0.14082786440849304,0.17137262225151062,0.04787231609225273,0.0645185336470604,0.19804519414901733,0.33767977356910706,0.14343614876270294,0.19328270852565765,0.03089427947998047,0.003360748291015625
39,0.39,39,0.051242396235466,0,0.05814233422279358,0.08200838416814804,0.14766861498355865,0.1663132607936859,0.04831191897392273,0.06394119560718536,0.19793491065502167,0.3824942708015442,0.1460760533809662,0.20382392406463623,0.032375335693359375,0.003688812255859375
40,0.4,40,0.05124768614768982,0,0.059466250240802765,0.08048925548791885,0.15383146703243256,0.16697415709495544,0.048745036125183105,0.06305328756570816,0.19778627157211304,0.399705171585083,0.15011726319789886,0.22287416458129883,0.033919334411621094,0.003997802734375
41,0.41000000000000003,41,0.05120639130473137,0,0.06085444241762161,0.07873624563217163,0.15593959391117096,0.21068014204502106,0.04920100420713425,0.06202556937932968,0.19773603975772858,0.3800847828388214,0.15442217886447906,0.2418670356273651,0.035529136657714844,0.00429534912109375
42,0.42,42,0.05118298530578613,0,0.06230074539780617,0.07699742913246155,0.16331489384174347,0.212462916970253,0.04967992752790451,0.06095341965556145,0.19795657694339752,0.3824349343776703,0.15837526321411133,0.2577567994594574,0.03719902038574219,0.00457763671875
43,0.43,43,0.05111038312315941,0,0.06380645185709,0.07520616054534912,0.17039737105369568,0.22466276586055756,0.05017239600419998,0.05983981490135193,0.19819827377796173,0.4301646947860718,0.1627497524023056,0.27899259328842163,0.03895282745361328,0.004852294921875
44,0.44,44,0.05108126625418663,0,0.06538361310958862,0.07315292209386826,0.17296624183654785,0.24857717752456665,0.050686828792095184,0.05854552611708641,0.19819220900535583,0.38738900423049927,0.1675071120262146,0.30065855383872986,0.04078388214111328,0.0051116943359375
45,0.45,45,0.05103038251399994,0,0.06702178716659546,0.07126276195049286,0.1791030466556549,0.25338709354400635,0.05122796818614006,0.057160090655088425,0.19826476275920868,0.41145581007003784,0.17213253676891327,0.3116324543952942,0.042664527893066406,0.005390167236328125
46,0.46,46,0.05096815526485443,0,0.06872370094060898,0.06927497684955597,0.1839517205953598,0.28186511993408203,0.05179256200790405,0.055992331355810165,0.19851265847682953,0.3925040364265442,0.1768549680709839,0.3259083032608032,0.044620513916015625,0.00565338134765625
47,0.47000000000000003,47,0.0509333498775959,0,0.07049830257892609,0.06704909354448318,0.1880761831998825,0.29228681325912476,0.05238477140665054,0.054904576390981674,0.1987437903881073,0.40093034505844116,0.18276041746139526,0.33438917994499207,0.04665184020996094,0.005893707275390625
48,0.48,48,0.050859011709690094,0,0.07235080748796463,0.06460264325141907,0.19422803819179535,0.31196677684783936,0.05300058051943779,0.053885649889707565,0.19894066452980042,0.40918487310409546,0.18815848231315613,0.34536421298980713,0.04876708984375,0.00611114501953125
49,0.49,49,0.05078905448317528,0,0.07427685707807541,0.06205214560031891,0.20089547336101532,0.31887853145599365,0.053636860102415085,0.05289115756750107,0.1989680528640747,0.41629868745803833,0.19371145963668823,0.3598186671733856,0.05096721649169922,0.00630950927734375
50,0.5,50,0.050732940435409546,0,0.07627707719802856,0.05951152369379997,0.20861349999904633,0.325541615486145,0.05429808422923088,0.052123092114925385,0.19902192056179047,0.4302312731742859,0.19959792494773865,0.36385998129844666,0.05324554443359375,0.00652313232421875
51,0.51,51,0.05067877471446991,0,0.07836415618658066,0.056942179799079895,0.21622125804424286,0.32832419872283936,0.0549895316362381,0.051671214401721954,0.19900381565093994,0.40553906559944153,0.20619836449623108,0.3680504262447357,0.05561351776123047,0.006725311279296875
52,0.52,52,0.05058182030916214,0,0.08053750544786453,0.05431095510721207,0.22010743618011475,0.35580015182495117,0.05572592467069626,0.05151849985122681,0.19888687133789062,0.3709031045436859,0.21299883723258972,0.37847813963890076,0.05805206298828125,0.006946563720703125
53,0.53,53,0.050504621118307114,0,0.08279432356357574,0.05178195610642433,0.2274513840675354,0.3663460910320282,0.05649933964014053,0.05186840891838074,0.1986798495054245,0.3757791817188263,0.21993792057037354,0.38036617636680603,0.060565948486328125,0.00717926025390625
54,0.54,54,0.050416357815265656,0,0.0851350724697113,0.04936888813972473,0.2380201816558838,0.3448816239833832,0.05730642005801201,0.052690401673316956,0.19848594069480896,0.4224094748497009,0.22829008102416992,0.3805234134197235,0.06316280364990234,0.007411956787109375
55,0.55,55,0.050337109714746475,0,0.08758872747421265,0.04675305634737015,0.24409180879592896,0.3800237774848938,0.058170970529317856,0.053845398128032684,0.19829845428466797,0.34573501348495483,0.23628661036491394,0.38737332820892334,0.06585884094238281,0.007625579833984375
56,0.56,56,0.050201695412397385,0,0.09015165269374847,0.04434798285365105,0.254189133644104,0.38000839948654175,0.05908186361193657,0.055223673582077026,0.19804257154464722,0.30908507108688354,0.24394944310188293,0.3953368067741394,0.06865596771240234,0.007816314697265625
57,0.5700000000000001,57,0.05008735880255699,0,0.09281042963266373,0.0421285405755043,0.26732316613197327,0.3540725111961365,0.060034818947315216,0.05713468790054321,0.19789482653141022,0.3433546721935272,0.25251954793930054,0.40054187178611755,0.07155036926269531,0.008014678955078125
58,0.58,58,0.04996952414512634,0,0.09559549391269684,0.03996416553854942,0.2741967737674713,0.41372260451316833,0.061038147658109665,0.05918560549616814,0.19780057668685913,0.3442995846271515,0.26178058981895447,0.392663836479187,0.0745687484741211,0.0081939697265625
59,0.59,59,0.04983443394303322,0,0.09851057827472687,0.0379771888256073,0.2884940207004547,0.3924575746059418,0.06209148094058037,0.06147051975131035,0.19773323833942413,0.3303126096725464,0.2706151008605957,0.4002157151699066,0.0777130126953125,0.008373260498046875
60,0.6,60,0.049663424491882324,0,0.10154582560062408,0.03628496825695038,0.30045831203460693,0.39118102192878723,0.0631941482424736,0.06398579478263855,0.1975896656513214,0.35712066292762756,0.2801060974597931,0.4073628783226013,0.0809783935546875,0.008533477783203125
61,0.61,61,0.04949069023132324,0,0.10470008105039597,0.034865736961364746,0.3102125823497772,0.3951682448387146,0.06435233354568481,0.06674285233020782,0.19735322892665863,0.34055426716804504,0.28952232003211975,0.41675373911857605,0.08435249328613281,0.008708953857421875
62,0.62,62,0.04932074248790741,0,0.10797715932130814,0.03387051075696945,0.3221592307090759,0.3900121748447418,0.06556727737188339,0.06967572122812271,0.19691528379917145,0.34018537402153015,0.29918980598449707,0.4226965308189392,0.08783531188964844,0.00888824462890625
63,0.63,63,0.04912075027823448,0,0.11138931661844254,0.03341430053114891,0.33612313866615295,0.38595154881477356,0.06684011965990067,0.07284298539161682,0.1963852196931839,0.4205406904220581,0.30926498770713806,0.4316517114639282,0.09144115447998047,0.009082794189453125
64,0.64,64,0.048942748457193375,0,0.11496293544769287,0.033432550728321075,0.3478659391403198,0.4205116331577301,0.06819137930870056,0.07633232325315475,0.19623377919197083,0.33934688568115234,0.3208278715610504,0.42476701736450195,0.09519100189208984,0.00928497314453125
65,0.65,65,0.04871451482176781,0,0.11869747936725616,0.03394804894924164,0.3632882535457611,0.41672080755233765,0.06961163133382797,0.08002807199954987,0.1964603215456009,0.38696515560150146,0.3319798409938812,0.4311598241329193,0.09908390045166016,0.009479522705078125
66,0.66,66,0.0484679751098156,0,0.12258006632328033,0.03480493649840355,0.3761807084083557,0.4084780514240265,0.07110776752233505,0.08385558426380157,0.19678226113319397,0.41613221168518066,0.34309351444244385,0.43306344747543335,0.10310554504394531,0.009677886962890625
67,0.67,67,0.04821224883198738,0,0.1266111433506012,0.03586220368742943,0.3854990601539612,0.46707502007484436,0.07268314063549042,0.08768434822559357,0.19686280190944672,0.3493604063987732,0.3547602593898773,0.4409503936767578,0.1072540283203125,0.009857177734375
68,0.68,68,0.04792739823460579,0,0.13080117106437683,0.0369299091398716,0.39970430731773376,0.46993738412857056,0.07433530688285828,0.0916111171245575,0.19688041508197784,0.4229520261287689,0.36608681082725525,0.4552322030067444,0.11154460906982422,0.010036468505859375
69,0.6900000000000001,69,0.04762844741344452,0,0.13514089584350586,0.03864789754152298,0.41403812170028687,0.4620671272277832,0.0760471448302269,0.095566526055336,0.19659900665283203,0.3692196011543274,0.3776455819606781,0.47433531284332275,0.11597442626953125,0.0102081298828125
70,0.7000000000000001,70,0.04733211547136307,0,0.13963989913463593,0.041180212050676346,0.4269128739833832,0.4769185483455658,0.07784857600927353,0.09985707700252533,0.19636213779449463,0.33829325437545776,0.3899722993373871,0.4888462424278259,0.12054443359375,0.010387420654296875
71,0.71,71,0.046995002776384354,0,0.14430227875709534,0.044440772384405136,0.4413805902004242,0.4951241612434387,0.07973277568817139,0.10431981086730957,0.19651678204536438,0.3452737331390381,0.4026845395565033,0.4889346957206726,0.1252574920654297,0.010578155517578125
72,0.72,72,0.04664389416575432,0,0.1491381824016571,0.0483010970056057,0.45722848176956177,0.5017831325531006,0.0817020833492279,0.1090153306722641,0.1968701183795929,0.3386935889720917,0.4157029092311859,0.5073139071464539,0.13013172149658203,0.0107574462890625
73,0.73,73,0.04625551030039787,0,0.15415915846824646,0.05239532142877579,0.4716166853904724,0.5366149544715881,0.0837588757276535,0.11396627128124237,0.1969616860151291,0.3275238275527954,0.4288121461868286,0.5260766744613647,0.1351766586303711,0.010955810546875
74,0.74,74,0.04588022083044052,0,0.15936964750289917,0.05670139566063881,0.49094289541244507,0.5332947373390198,0.0859023779630661,0.11901915073394775,0.19696423411369324,0.35301265120506287,0.44272345304489136,0.5313572287559509,0.14039897918701172,0.01116180419921875
75,0.75,75,0.04545091092586517,0,0.16477957367897034,0.06136909872293472,0.5086653232574463,0.5378936529159546,0.08812950551509857,0.12416744232177734,0.19703176617622375,0.3724932372570038,0.45683854818344116,0.5552769899368286,0.14580631256103516,0.01136016845703125
76,0.76,76,0.04499784857034683,0,0.17037628591060638,0.06629215180873871,0.5224918723106384,0.577643632888794,0.09047414362430573,0.1295895278453827,0.19718985259532928,0.38045331835746765,0.471927285194397,0.567488431930542,0.15137672424316406,0.0115509033203125
77,0.77,77,0.04452875629067421,0,0.17616060376167297,0.07129141688346863,0.542191743850708,0.5490581393241882,0.09291459619998932,0.1351226270198822,0.1975923478603363,0.43919458985328674,0.4866659343242645,0.5860245227813721,0.15711116790771484,0.011768341064453125
78,0.78,78,0.044023532420396805,0,0.18214461207389832,0.07656153291463852,0.5585283637046814,0.5931151509284973,0.09546374529600143,0.1408849060535431,0.19793997704982758,0.4071226716041565,0.5021636486053467,0.6034854054450989,0.1630268096923828,0.011974334716796875
79,0.79,79,0.04351269453763962,0,0.1883314847946167,0.08210241794586182,0.5771319270133972,0.5877987742424011,0.09812921285629272,0.14684700965881348,0.19826868176460266,0.41471996903419495,0.5178656578063965,0.6234447956085205,0.16911697387695312,0.01222991943359375
80,0.8,80,0.04294363781809807,0,0.19472233951091766,0.08780078589916229,0.5956336855888367,0.5952485799789429,0.10091674327850342,0.15306305885314941,0.1987888216972351,0.3768627941608429,0.5339022874832153,0.6460543870925903,0.175384521484375,0.012493133544921875
81,0.81,81,0.04236974939703941,0,0.20131075382232666,0.09361549466848373,0.6135340929031372,0.6014847159385681,0.10382982343435287,0.15953326225280762,0.1996464878320694,0.37540337443351746,0.5508958697319031,0.6657224893569946,0.1818218231201172,0.01275634765625
82,0.8200000000000001,82,0.041736453771591187,0,0.2081301212310791,0.09989633411169052,0.629937469959259,0.6700339913368225,0.10688488185405731,0.166251540184021,0.20049232244491577,0.300272136926651,0.5681431293487549,0.6897503733634949,0.1884613037109375,0.01300811767578125
83,0.8300000000000001,83,0.04107452556490898,0,0.215178981423378,0.1065107062458992,0.6488782167434692,0.6912849545478821,0.11006530374288559,0.17317132651805878,0.20132729411125183,0.33322441577911377,0.5857682228088379,0.714209258556366,0.19530582427978516,0.013271331787109375
84,0.84,84,0.04037298262119293,0,0.22246046364307404,0.11360500752925873,0.6661935448646545,0.7468670606613159,0.11338867247104645,0.18042609095573425,0.20189745724201202,0.2931954562664032,0.6035870313644409,0.7549313902854919,0.20235824584960938,0.01352691650390625
85,0.85,85,0.039661481976509094,0,0.22998061776161194,0.1211077868938446,0.6856943368911743,0.7772021293640137,0.11686448752880096,0.18803885579109192,0.20225995779037476,0.2782990634441376,0.6223416924476624,0.786514401435852,0.20961666107177734,0.0138092041015625
86,0.86,86,0.03892964497208595,0,0.23774723708629608,0.1289985030889511,0.7063767313957214,0.8162398338317871,0.12049484252929688,0.1958501935005188,0.2026234120130539,0.3147922456264496,0.642311692237854,0.7998968362808228,0.21709156036376953,0.0140838623046875
87,0.87,87,0.0381375290453434,0,0.24576590955257416,0.13721567392349243,0.7275523543357849,0.8431922197341919,0.1242847666144371,0.20390020310878754,0.20297423005104065,0.2675856053829193,0.6622099876403809,0.8310458064079285,0.22478485107421875,0.01439666748046875
88,0.88,88,0.03734332323074341,0,0.25403285026550293,0.14545515179634094,0.7547519207000732,0.8226442933082581,0.128235325217247,0.21225899457931519,0.2033621370792389,0.3518597483634949,0.6825668811798096,0.8569856882095337,0.2326984405517578,0.014690399169921875
89,0.89,89,0.03652004525065422,0,0.262565553188324,0.15394701063632965,0.7748603820800781,0.8705344200134277,0.13234969973564148,0.22090403735637665,0.20399238169193268,0.27202630043029785,0.7025909423828125,0.88936448097229,0.24083900451660156,0.015003204345703125
90,0.9,90,0.03562009707093239,0,0.2713576853275299,0.1629142016172409,0.7981511354446411,0.9064874053001404,0.13662515580654144,0.2298669070005417,0.20471277832984924,0.3228502869606018,0.7239152789115906,0.919318675994873,0.24921417236328125,0.01528167724609375
91,0.91,91,0.03472832962870598,0,0.2804287374019623,0.1723722517490387,0.8204159140586853,0.9615854620933533,0.1410844773054123,0.2391994595527649,0.2054148018360138,0.3166203498840332,0.7455747127532959,0.9532591700553894,0.25783634185791016,0.015533447265625
92,0.92,92,0.0337836779654026,0,0.2897822856903076,0.18220028281211853,0.8441521525382996,0.9940553903579712,0.145736962556839,0.24885384738445282,0.20605649054050446,0.3279576897621155,0.7681487798690796,0.98320472240448,0.2667074203491211,0.01573944091796875
93,0.93,93,0.03280717134475708,0,0.2994222342967987,0.1925465315580368,0.865486741065979,1.0587356090545654,0.15059435367584229,0.25885143876075745,0.20645377039909363,0.3321073353290558,0.7912949323654175,1.0259366035461426,0.27582550048828125,0.015895843505859375
94,0.9400000000000001,94,0.03181241825222969,0,0.3093607425689697,0.20320256054401398,0.8944360017776489,1.0709021091461182,0.15565979480743408,0.26927512884140015,0.20636753737926483,0.3262803852558136,0.8148730993270874,1.0677578449249268,0.2852010726928711,0.01602935791015625
95,0.9500000000000001,95,0.030768264085054398,0,0.3196207880973816,0.21415045857429504,0.9212506413459778,1.1182036399841309,0.16092339158058167,0.28008270263671875,0.20572370290756226,0.3854160010814667,0.8391175270080566,1.111470103263855,0.2948589324951172,0.016117095947265625
96,0.96,96,0.029767047613859177,0,0.3301948308944702,0.2253837287425995,0.9512907862663269,1.1313520669937134,0.16641834378242493,0.2912640869617462,0.2050694227218628,0.3989045321941376,0.8654586672782898,1.1397119760513306,0.3047819137573242,0.01617431640625
97,0.97,97,0.028708085417747498,0,0.3410946726799011,0.23707206547260284,0.9796257615089417,1.1842478513717651,0.17216792702674866,0.302787721157074,0.20471951365470886,0.42094188928604126,0.892143726348877,1.170001745223999,0.3149709701538086,0.01621246337890625
98,0.98,98,0.02760595828294754,0,0.3523348569869995,0.2490658015012741,1.0113698244094849,1.2053476572036743,0.17816227674484253,0.3146858215332031,0.20426112413406372,0.4527778625488281,0.9185059070587158,1.217613935470581,0.3254375457763672,0.016254425048828125
99,0.99,99,0.026585394516587257,0,0.36393511295318604,0.261657178401947,1.0303007364273071,1.2816691398620605,0.18443715572357178,0.3270290791988373,0.20362158119678497,0.39120715856552124,0.9348651766777039,1.2571489810943604,0.33619022369384766,0.0162811279296875
100,1.0,100,0.025565406307578087,0,0.3757000267505646,0.2747247815132141,1.050736904144287,1.3191208839416504,0.19061017036437988,0.33975768089294434,0.2030833214521408,0.504227876663208,0.9534239768981934,1.2799186706542969,0.3472166061401367,0.01629638671875
101,1.01,101,0.024488398805260658,0,0.3878230154514313,0.28823933005332947,1.0844943523406982,1.3668550252914429,0.19697558879852295,0.3526352345943451,0.20460253953933716,0.694085955619812,0.9835838675498962,1.3160758018493652,0.3585176467895508,0.016277313232421875
102,1.02,102,0.023215657100081444,0,0.4003346562385559,0.3022725284099579,1.117613434791565,1.460951805114746,0.20364700257778168,0.36597785353660583,0.20584775507450104,0.6547631621360779,1.0148791074752808,1.4074761867523193,0.37012195587158203,0.01624298095703125
103,1.03,103,0.022089557722210884,0,0.413230299949646,0.3177672028541565,1.1487526893615723,1.526357650756836,0.2108701467514038,0.3805694580078125,0.20711290836334229,0.6919981837272644,1.0468305349349976,1.4404675960540771,0.3820161819458008,0.016208648681640625
104,1.04,104,0.02110757865011692,0,0.4265120327472687,0.33275237679481506,1.1857891082763672,1.5033507347106934,0.21820947527885437,0.3946910798549652,0.2087281495332718,0.7015717625617981,1.077925682067871,1.4408972263336182,0.3941974639892578,0.016162872314453125
105,1.05,105,0.019849011674523354,0,0.4402073919773102,0.34817054867744446,1.2218232154846191,1.604609727859497,0.22589871287345886,0.40934476256370544,0.21019577980041504,0.6598276495933533,1.1118661165237427,1.5382270812988281,0.40668487548828125,0.01611328125
106,1.06,106,0.018722085282206535,0,0.45430809259414673,0.3649643063545227,1.2581217288970947,1.652016043663025,0.2341853380203247,0.42531058192253113,0.21175900101661682,0.7072771787643433,1.1464413404464722,1.5803496837615967,0.4194612503051758,0.016033172607421875
