playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.0783952996134758,0,0.0003989014367107302,0.00039509779890067875,0.002126287203282118,0.09235110133886337,0.05450396239757538,0.22439886629581451,0.0007302005542442203,0.00452414620667696,0.02419152855873108,3.534855842590332,0.0,0.14867345988750458,0.6855753660202026,0,0,0,0,0.0003924369812011719,4.57763671875e-05
1,0.01,1,0.0803879052400589,0,0.001765941851772368,0.000893138290848583,0.003723698202520609,0.173404261469841,0.042456094175577164,0.13805772364139557,0.0028399392031133175,0.010986006818711758,0.06086021289229393,3.6227879524230957,0.0,0.24651122093200684,0.6001065969467163,0,0,0,0,0.0008831024169921875,0.000133514404296875
2,0.02,2,0.08041546493768692,0,0.004192139022052288,0.0012133572017773986,0.005297833122313023,0.2703893184661865,0.03002486750483513,0.21759556233882904,0.005936122965067625,0.016896340996026993,0.09624326229095459,3.4346747398376465,0.0,0.3340241312980652,0.5967718362808228,0,0,0,0,0.0012011528015136719,0.000171661376953125
3,0.03,3,0.07982631027698517,0,0.007636521011590958,0.0014591531362384558,0.006432299967855215,0.32613855600357056,0.006799018941819668,0.5674595832824707,0.009710547514259815,0.02151237055659294,0.12085597217082977,2.375748872756958,0.0,0.31769460439682007,0.5294612646102905,0,0,0,0,0.0014543533325195312,0.000118255615234375
4,0.04,4,0.0789932981133461,0,0.010471918620169163,0.0015044937608763576,0.008675545454025269,0.24650289118289948,0.02806549146771431,0.6943350434303284,0.012537043541669846,0.02337748371064663,0.119808129966259,2.08331298828125,0.0,0.22430875897407532,0.4876858592033386,0,0,0,0,0.0013976097106933594,0.00055694580078125
5,0.05,5,0.07895604521036148,0,0.011718510650098324,0.0015003216685727239,0.011941044591367245,0.09288681298494339,0.05117449909448624,0.3643677234649658,0.013581393286585808,0.023018065840005875,0.11245720088481903,1.5332821607589722,0.0,0.10151946544647217,0.32136762142181396,0,0,0,0,0.0014510154724121094,0.0003814697265625
6,0.06,6,0.0785764753818512,0,0.012305243872106075,0.002101779216900468,0.014321650378406048,0.09673301875591278,0.09532655030488968,0.2836243212223053,0.014188982546329498,0.026418384164571762,0.11980737000703812,2.023594617843628,0.0,0.07377101480960846,0.439788818359375,0,0,0,0,0.0020842552185058594,0.000270843505859375
7,0.07,7,0.07877497375011444,0,0.012678736820816994,0.0028370958752930164,0.017597604542970657,0.08185816556215286,0.07974576950073242,0.3759528696537018,0.014589561149477959,0.030005842447280884,0.13285206258296967,1.843281626701355,0.0,0.06863340735435486,0.3980245292186737,0,0,0,0,0.0028128623962402344,0.000370025634765625
8,0.08,8,0.07953157275915146,0,0.013074683956801891,0.0034620685037225485,0.01912786066532135,0.07416998594999313,0.0723499059677124,0.12900923192501068,0.014992131851613522,0.03274301439523697,0.14362572133541107,1.5225919485092163,0.0,0.06232895702123642,0.34103888273239136,0,0,0,0,0.0034036636352539062,0.00063323974609375
9,0.09,9,0.07931503653526306,0,0.013514857739210129,0.0040274024941027164,0.02007276378571987,0.0684695616364479,0.06392322480678558,0.13951604068279266,0.015372192487120628,0.034093186259269714,0.15156559646129608,1.4140453338623047,0.0,0.06762348115444183,0.3318459391593933,0,0,0,0,0.0039052963256835938,0.00098419189453125
10,0.1,10,0.07959578186273575,0,0.014055111445486546,0.004489049315452576,0.020049646496772766,0.06202498450875282,0.050650689750909805,0.0553588941693306,0.015823764726519585,0.034680627286434174,0.15638498961925507,1.4135833978652954,0.0,0.07005956768989563,0.28401511907577515,0,0,0,0,0.004276275634765625,0.00136566162109375
11,0.11,11,0.07929197698831558,0,0.014615182764828205,0.004921300802379847,0.01914357766509056,0.05669023469090462,0.04759339988231659,0.1020527184009552,0.016282187774777412,0.03567471727728844,0.16049838066101074,1.1346937417984009,0.0,0.06859765946865082,0.29058635234832764,0,0,0,0,0.004643917083740234,0.001628875732421875
12,0.12,12,0.0796457976102829,0,0.01517586037516594,0.005450590047985315,0.019278373569250107,0.06435105204582214,0.05527128279209137,0.1495668590068817,0.016719046980142593,0.037565987557172775,0.16617830097675323,1.0997346639633179,0.0,0.07002849876880646,0.29514774680137634,0,0,0,0,0.0051059722900390625,0.0019073486328125
13,0.13,13,0.07897298038005829,0,0.015798406675457954,0.0059719206765294075,0.020139064639806747,0.0751824602484703,0.06065330281853676,0.1119680255651474,0.017200563102960587,0.03927188366651535,0.17188848555088043,1.4898931980133057,0.0,0.07569652050733566,0.27402013540267944,0,0,0,0,0.005507946014404297,0.002307891845703125
14,0.14,14,0.07937285304069519,0,0.016504324972629547,0.006483147386461496,0.02019815891981125,0.07414475083351135,0.05691974237561226,0.04559731483459473,0.017719734460115433,0.040474310517311096,0.17572011053562164,1.1879267692565918,0.0,0.07747684419155121,0.28388887643814087,0,0,0,0,0.005870819091796875,0.002750396728515625
15,0.15,15,0.07963231205940247,0,0.017227858304977417,0.00707270996645093,0.020353935658931732,0.07748325914144516,0.06462351232767105,0.12846460938453674,0.018223077058792114,0.041755884885787964,0.17909424006938934,1.0958590507507324,0.0,0.07648348808288574,0.2829248309135437,0,0,0,0,0.006307125091552734,0.003200531005859375
16,0.16,16,0.07925384491682053,0,0.017931349575519562,0.007832233794033527,0.021193774417042732,0.09198568761348724,0.08640793710947037,0.14936977624893188,0.018687451258301735,0.0435917042195797,0.18477782607078552,1.1382167339324951,0.0,0.07740263640880585,0.28259769082069397,0,0,0,0,0.006857395172119141,0.0037841796875
17,0.17,17,0.0792798176407814,0,0.018663017079234123,0.008599169552326202,0.021958235651254654,0.08567686378955841,0.07541733235120773,0.08916303515434265,0.019167516380548477,0.045201949775218964,0.1907440572977066,1.214773416519165,0.0,0.08325403928756714,0.2595614194869995,0,0,0,0,0.007370948791503906,0.004428863525390625
18,0.18,18,0.07934489101171494,0,0.019466830417513847,0.009277451783418655,0.022184601053595543,0.0942980945110321,0.07916922867298126,0.04982835054397583,0.019719619303941727,0.04627492278814316,0.19584421813488007,1.5971063375473022,0.0,0.09323810040950775,0.282773494720459,0,0,0,0,0.007737159729003906,0.00511932373046875
19,0.19,19,0.07907794415950775,0,0.02034805156290531,0.010014506988227367,0.02277650311589241,0.10032948851585388,0.08481981605291367,0.12834352254867554,0.02030709758400917,0.046941205859184265,0.20241911709308624,1.9024536609649658,0.0,0.09759565442800522,0.3397894501686096,0,0,0,0,0.008107662200927734,0.005878448486328125
20,0.2,20,0.07906899601221085,0,0.021266866475343704,0.01091399323195219,0.02318114973604679,0.10754314064979553,0.09832457453012466,0.11391306668519974,0.02088109217584133,0.04762354493141174,0.21037176251411438,1.8123841285705566,0.0,0.09827707707881927,0.32743316888809204,0,0,0,0,0.008646011352539062,0.00666046142578125
21,0.21,21,0.07891396433115005,0,0.02217172458767891,0.011956682428717613,0.02314869314432144,0.1200852021574974,0.11610569059848785,0.14877012372016907,0.021376322954893112,0.04834245145320892,0.2199426144361496,1.852733850479126,0.0,0.10233284533023834,0.34157025814056396,0,0,0,0,0.009348869323730469,0.00745391845703125
