playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.06555004417896271,0,0.0017996805254369974,0.001721257227472961,0.0120138144120574,0.2474556863307953,0.2474462240934372,1.1527557373046875,0.0033656307496130466,0.018115347251296043,0.12238992005586624,16.549957275390625,0.0,0.41255757212638855,2.4949707984924316,0,0,0,0,0.001720428466796875,5.340576171875e-05
1,0.01,1,0.06824608147144318,0,0.00355543103069067,0.003511386923491955,0.01370698120445013,0.18270672857761383,0.027393970638513565,1.0945978164672852,0.007122272625565529,0.04000348597764969,0.24683691561222076,6.565720081329346,0.0,0.32660919427871704,1.4353160858154297,0,0,0,0,0.003509521484375,0.00011444091796875
2,0.02,2,0.07804638147354126,0,0.004368122201412916,0.00325033743865788,0.005598632153123617,0.20682352781295776,0.0792800784111023,0.8726447224617004,0.00923529826104641,0.04235544800758362,0.25046801567077637,4.643367767333984,0.0,0.21474453806877136,1.0096399784088135,0,0,0,0,0.0032329559326171875,0.000335693359375
3,0.03,3,0.07685115188360214,0,0.0056569804437458515,0.0027510083746165037,0.007280901074409485,0.15263676643371582,0.04984624683856964,0.4136953055858612,0.010509131476283073,0.03937608748674393,0.23568864166736603,4.167039394378662,0.0,0.16322216391563416,0.8798941373825073,0,0,0,0,0.0026073455810546875,0.00087738037109375
4,0.04,4,0.07718934863805771,0,0.006961680483072996,0.002724602585658431,0.010037411004304886,0.11789191514253616,0.04791485145688057,0.7462889552116394,0.011349795386195183,0.03635203838348389,0.22985036671161652,3.1425282955169678,0.0,0.1519232541322708,0.7185046076774597,0,0,0,0,0.0024242401123046875,0.00124359130859375
5,0.05,5,0.07860792428255081,0,0.00815411563962698,0.003245395142585039,0.015117147006094456,0.1148918941617012,0.08099503815174103,0.6185795068740845,0.012157788500189781,0.03610336780548096,0.230993390083313,2.1017231941223145,0.0,0.13230232894420624,0.5190897583961487,0,0,0,0,0.002811431884765625,0.001621246337890625
6,0.06,6,0.0789199247956276,0,0.009204830043017864,0.003971832804381847,0.018582768738269806,0.11343836039304733,0.0880846232175827,0.44101446866989136,0.012939771637320518,0.03779677674174309,0.23384715616703033,1.644609808921814,0.0,0.11775285005569458,0.438851535320282,0,0,0,0,0.0034942626953125,0.001888275146484375
7,0.07,7,0.07906085252761841,0,0.010244232602417469,0.004683628678321838,0.021307270973920822,0.11233159154653549,0.08305249363183975,0.33161288499832153,0.01373387686908245,0.03857482969760895,0.2327856421470642,1.3543246984481812,0.0,0.10997799038887024,0.36789095401763916,0,0,0,0,0.0041522979736328125,0.002166748046875
8,0.08,8,0.07930053025484085,0,0.01128288172185421,0.005311190150678158,0.022705357521772385,0.10430067777633667,0.0669705793261528,0.24457977712154388,0.01452789269387722,0.03865548223257065,0.22976519167423248,1.2774913311004639,0.0,0.10323281586170197,0.34158915281295776,0,0,0,0,0.004718780517578125,0.002437591552734375
9,0.09,9,0.07930716872215271,0,0.012302182614803314,0.005816944409161806,0.02290392480790615,0.10108668357133865,0.05314601585268974,0.1488836407661438,0.015322677791118622,0.03835479915142059,0.22536428272724152,1.501181960105896,0.0,0.09923677146434784,0.34084734320640564,0,0,0,0,0.0051479339599609375,0.00270843505859375
10,0.1,10,0.07952801883220673,0,0.013315130956470966,0.006273264996707439,0.02199205569922924,0.0933656096458435,0.05221216753125191,0.139906644821167,0.016099214553833008,0.03790999948978424,0.21998505294322968,1.2799495458602905,0.0,0.09069161117076874,0.2645893096923828,0,0,0,0,0.0055103302001953125,0.00299835205078125
11,0.11,11,0.07934194803237915,0,0.014220669865608215,0.006773653440177441,0.021762851625680923,0.08234474807977676,0.05963366478681564,0.09194327145814896,0.016782283782958984,0.037763942033052444,0.2173609882593155,1.019024133682251,0.0,0.07812585681676865,0.2064780294895172,0,0,0,0,0.0059070587158203125,0.003314971923828125
12,0.12,12,0.07938525080680847,0,0.014996231533586979,0.007319771684706211,0.022384632378816605,0.07615555077791214,0.0658177062869072,0.09421518445014954,0.017365586012601852,0.03784547001123428,0.21538928151130676,1.0576119422912598,0.0,0.06899484992027283,0.22322601079940796,0,0,0,0,0.00634002685546875,0.003658294677734375
13,0.13,13,0.07922329753637314,0,0.015660392120480537,0.007888605818152428,0.022476715967059135,0.06950213760137558,0.06220053508877754,0.038567204028367996,0.017841001972556114,0.03844677656888962,0.2149411141872406,1.1134061813354492,0.0,0.06619533151388168,0.2418210506439209,0,0,0,0,0.00678253173828125,0.0040283203125
