playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_rot,error_anchor_lin_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
13,0.13,13,0.051444265991449356,0,0.013295416720211506,0.01979202963411808,0.05726742371916771,0.05036482587456703,0.016405431553721428,0.05313965678215027,0.32734325528144836,2.8307647705078125,0.06704442203044891,0.45583391189575195,0,0,0,0,0.009662628173828125,0.00160980224609375
14,0.14,14,0.05171188339591026,0,0.013845575973391533,0.019082525745034218,0.07415549457073212,0.10936363786458969,0.016689058393239975,0.05170350894331932,0.3324979543685913,2.6284217834472656,0.06989582628011703,0.4813258647918701,0,0,0,0,0.01003265380859375,0.00193023681640625
15,0.15,15,0.051939208060503006,0,0.014508276246488094,0.01872057467699051,0.09284616261720657,0.056523777544498444,0.01694214716553688,0.05384751781821251,0.34372398257255554,2.441197633743286,0.07600226253271103,0.5019365549087524,0,0,0,0,0.010768890380859375,0.00225830078125
16,0.16,16,0.05218812823295593,0,0.015188014134764671,0.018461061641573906,0.08586306124925613,0.059016868472099304,0.017295436933636665,0.056669335812330246,0.3561530113220215,2.077179431915283,0.0685880035161972,0.43331378698349,0,0,0,0,0.011554718017578125,0.002536773681640625
17,0.17,17,0.05213919281959534,0,0.015871912240982056,0.018030665814876556,0.07987864315509796,0.05744365230202675,0.017706234008073807,0.059377290308475494,0.3679080903530121,1.731102466583252,0.062047190964221954,0.3264538049697876,0,0,0,0,0.012311935424804688,0.002704620361328125
18,0.18,18,0.05196831002831459,0,0.016562800854444504,0.01789018325507641,0.06907884776592255,0.11742077767848969,0.01813581958413124,0.06125020980834961,0.3762745261192322,1.5069360733032227,0.05911281704902649,0.3440062403678894,0,0,0,0,0.013025283813476562,0.002765655517578125
19,0.19,19,0.05188751593232155,0,0.017170635983347893,0.01761014759540558,0.054571155458688736,0.04553134739398956,0.018568530678749084,0.06264133006334305,0.38380131125450134,1.3279821872711182,0.05588357895612717,0.2612418830394745,0,0,0,0,0.013589859008789062,0.002788543701171875
20,0.2,20,0.05212074890732765,0,0.017699822783470154,0.01780874840915203,0.05296270549297333,0.030579030513763428,0.019016912207007408,0.06403326988220215,0.3933788537979126,1.7664602994918823,0.05896548926830292,0.332144170999527,0,0,0,0,0.013978958129882812,0.002777099609375
21,0.21,21,0.052111584693193436,0,0.0182403102517128,0.017513833940029144,0.05923325568437576,0.0811651200056076,0.01945427618920803,0.06511206179857254,0.40221861004829407,1.8577847480773926,0.0665835291147232,0.37266775965690613,0,0,0,0,0.01427459716796875,0.0027618408203125
22,0.22,22,0.05195942521095276,0,0.018841376528143883,0.01675274409353733,0.06610307097434998,0.12752777338027954,0.019890647381544113,0.0660560131072998,0.40907102823257446,1.6096336841583252,0.06878271698951721,0.340503454208374,0,0,0,0,0.014577865600585938,0.00274658203125
23,0.23,23,0.052150413393974304,0,0.019567539915442467,0.016132861375808716,0.07599213719367981,0.1618359088897705,0.020325466990470886,0.06715697050094604,0.4153631031513214,1.2850525379180908,0.0655842125415802,0.2619946300983429,0,0,0,0,0.015077590942382812,0.002719879150390625
24,0.24,24,0.05215928331017494,0,0.020426644012331963,0.01620298996567726,0.09023091197013855,0.13641531765460968,0.02078668400645256,0.06847457587718964,0.42193999886512756,1.2488662004470825,0.06758886575698853,0.2508277893066406,0,0,0,0,0.0158233642578125,0.0027618408203125
25,0.25,25,0.05204171687364578,0,0.021398264914751053,0.016794882714748383,0.10429424047470093,0.18313756585121155,0.021298162639141083,0.06977535784244537,0.42789921164512634,1.346160650253296,0.07027484476566315,0.27020570635795593,0,0,0,0,0.016752243041992188,0.00286865234375
26,0.26,26,0.05215911567211151,0,0.022467484697699547,0.0174550861120224,0.11300896108150482,0.12470372766256332,0.021835191175341606,0.07091322541236877,0.4333271086215973,1.2945284843444824,0.07165437191724777,0.2517765164375305,0,0,0,0,0.017833709716796875,0.002986907958984375
27,0.27,27,0.052075911313295364,0,0.023533537983894348,0.01815679855644703,0.10949806869029999,0.10904677957296371,0.0224008746445179,0.0718206912279129,0.4376654326915741,1.0543850660324097,0.0747377797961235,0.23989777266979218,0,0,0,0,0.01889801025390625,0.00305938720703125
28,0.28,28,0.052215807139873505,0,0.024605851620435715,0.01952226459980011,0.10754396766424179,0.20029740035533905,0.022983118891716003,0.07251837104558945,0.4420761466026306,0.9334069490432739,0.08129504323005676,0.25621330738067627,0,0,0,0,0.0199127197265625,0.003082275390625
29,0.29,29,0.052097953855991364,0,0.02569437399506569,0.02142876759171486,0.1101175919175148,0.23124130070209503,0.02359084039926529,0.07300890982151031,0.44442856311798096,0.9402522444725037,0.08912597596645355,0.26434096693992615,0,0,0,0,0.0208740234375,0.0030670166015625
30,0.3,30,0.05191172659397125,0,0.026826469227671623,0.023473575711250305,0.11468208581209183,0.2728217542171478,0.02420131117105484,0.07332340627908707,0.44646313786506653,1.2039886713027954,0.09423091262578964,0.30775967240333557,0,0,0,0,0.021860122680664062,0.003002166748046875
31,0.31,31,0.05184803903102875,0,0.027972234413027763,0.02530301921069622,0.11682336032390594,0.24494226276874542,0.024826493114233017,0.07423531264066696,0.4512406885623932,1.3285378217697144,0.09585438668727875,0.32028472423553467,0,0,0,0,0.022863388061523438,0.0029296875
32,0.32,32,0.05186251178383827,0,0.029107311740517616,0.0265327338129282,0.1204146221280098,0.1275777816772461,0.025455154478549957,0.07527773082256317,0.45591315627098083,1.0744373798370361,0.09497435390949249,0.27286866307258606,0,0,0,0,0.023832321166992188,0.0028076171875
33,0.33,33,0.05192121863365173,0,0.03029327653348446,0.026576513424515724,0.12669998407363892,0.09215550869703293,0.026044165715575218,0.0761215090751648,0.460241436958313,0.8575552105903625,0.09269286692142487,0.21485838294029236,0,0,0,0,0.024885177612304688,0.00263214111328125
34,0.34,34,0.05199120566248894,0,0.03150660917162895,0.026838190853595734,0.1293702870607376,0.054373934864997864,0.02662799507379532,0.07655540853738785,0.463013619184494,0.7535945177078247,0.09275205433368683,0.15486399829387665,0,0,0,0,0.02599334716796875,0.00241851806640625
35,0.35000000000000003,35,0.05101900175213814,0,0.032682064920663834,0.0261717326939106,0.1253848671913147,0.07690992951393127,0.027168666943907738,0.07622933387756348,0.4624587297439575,0.9781473875045776,0.09482847154140472,0.23171696066856384,0,0,0,0,0.027080535888671875,0.00217437744140625
36,0.36,36,0.05074310302734375,0,0.033753085881471634,0.026082413271069527,0.10983306914567947,0.1824597418308258,0.02767043374478817,0.07617172598838806,0.4632872939109802,1.21974778175354,0.10067103803157806,0.2841080129146576,0,0,0,0,0.028036117553710938,0.001861572265625
37,0.37,37,0.051362838596105576,0,0.03469245508313179,0.026247644796967506,0.10087481141090393,0.09009294211864471,0.028150705620646477,0.07724469900131226,0.4672568142414093,2.102590799331665,0.10859052836894989,0.39331960678100586,0,0,0,0,0.028764724731445312,0.00154876708984375
38,0.38,38,0.05115720257163048,0,0.03563697636127472,0.025600215420126915,0.10446780174970627,0.03844619542360306,0.028577666729688644,0.07880418002605438,0.4713383913040161,2.842075824737549,0.11747652292251587,0.5401560068130493,0,0,0,0,0.029409408569335938,0.00128936767578125
39,0.39,39,0.050923336297273636,0,0.0367223285138607,0.02513926289975643,0.12226685881614685,0.17968536913394928,0.02899293228983879,0.08113700151443481,0.479337602853775,3.237088203430176,0.12040022015571594,0.6585447788238525,0,0,0,0,0.030214309692382812,0.0010528564453125
40,0.4,40,0.04942703619599342,0,0.0380435436964035,0.025012239813804626,0.1474566012620926,0.17488528788089752,0.029505131766200066,0.0846661776304245,0.49489709734916687,2.990562915802002,0.1187075823545456,0.6265614032745361,0,0,0,0,0.031345367431640625,0.000911712646484375
41,0.41000000000000003,41,0.050539471209049225,0,0.03963002189993858,0.026027817279100418,0.17023424804210663,0.18051162362098694,0.0301393773406744,0.0874289870262146,0.508329451084137,1.9481607675552368,0.1166117787361145,0.4028640687465668,0,0,0,0,0.032825469970703125,0.00087738037109375
42,0.42,42,0.05082612484693527,0,0.041338469833135605,0.02614583633840084,0.1820751279592514,0.17256489396095276,0.03082866221666336,0.08825250715017319,0.5150560736656189,1.7689920663833618,0.11523111909627914,0.39664793014526367,0,0,0,0,0.034526824951171875,0.000843048095703125
43,0.43,43,0.05189256742596626,0,0.042998719960451126,0.025970179587602615,0.17486979067325592,0.23522301018238068,0.031544145196676254,0.08836208283901215,0.5187123417854309,1.7061392068862915,0.12483242154121399,0.3725275695323944,0,0,0,0,0.03621864318847656,0.00079345703125
44,0.44,44,0.05025231093168259,0,0.04448387026786804,0.026529749855399132,0.14845941960811615,0.20311176776885986,0.03220680356025696,0.087950199842453,0.5190401673316956,1.680385947227478,0.132648766040802,0.44279226660728455,0,0,0,0,0.03769683837890625,0.00075531005859375
45,0.45,45,0.050847526639699936,0,0.04579164832830429,0.027014466002583504,0.12509895861148834,0.20586882531642914,0.032816335558891296,0.08773352950811386,0.5186960697174072,1.315138339996338,0.14250274002552032,0.3557298183441162,0,0,0,0,0.03890419006347656,0.000736236572265625
46,0.46,46,0.05062700808048248,0,0.04693235829472542,0.027120979502797127,0.10752513259649277,0.26528069376945496,0.033360134810209274,0.08788251876831055,0.5174586176872253,1.7359317541122437,0.1579989492893219,0.4234883785247803,0,0,0,0,0.03982353210449219,0.00070953369140625
47,0.47000000000000003,47,0.05103880912065506,0,0.04791897162795067,0.026683134958148003,0.09997439384460449,0.2774949371814728,0.033821605145931244,0.08787854760885239,0.5131144523620605,2.3561606407165527,0.17867913842201233,0.5129236578941345,0,0,0,0,0.04047203063964844,0.000614166259765625
48,0.48,48,0.0505264513194561,0,0.04884348809719086,0.027127666398882866,0.08810946345329285,0.29507914185523987,0.0341385155916214,0.08725311607122421,0.5060272812843323,2.7694032192230225,0.19098302721977234,0.5705169439315796,0,0,0,0,0.04106903076171875,0.000598907470703125
49,0.49,49,0.04964729771018028,0,0.049676526337862015,0.028087865561246872,0.0928531140089035,0.3910049498081207,0.03432019054889679,0.08606655895709991,0.4976033568382263,2.93572735786438,0.21315303444862366,0.7151473760604858,0,0,0,0,0.041675567626953125,0.00067901611328125
50,0.5,50,0.04975229129195213,0,0.0505036935210228,0.028404098004102707,0.10478372126817703,0.46285465359687805,0.03432901203632355,0.08445745706558228,0.4887144863605499,3.133701801300049,0.24405531585216522,0.770073413848877,0,0,0,0,0.04247283935546875,0.0008697509765625
51,0.51,51,0.049097418785095215,0,0.05128972604870796,0.027987245470285416,0.10929626226425171,0.561857283115387,0.03435414656996727,0.08210460841655731,0.47496920824050903,4.06233024597168,0.2732648551464081,0.9290839433670044,0,0,0,0,0.04331779479980469,0.001064300537109375
52,0.52,52,0.048833757638931274,0,0.05195339024066925,0.02860945649445057,0.10098221153020859,0.5527609586715698,0.03433062136173248,0.07958130538463593,0.4615659713745117,4.302212715148926,0.29546311497688293,0.9623319506645203,0,0,0,0,0.044155120849609375,0.00138092041015625
53,0.53,53,0.04931892082095146,0,0.052453506737947464,0.028810948133468628,0.10738900303840637,0.46577876806259155,0.03435030207037926,0.07693062722682953,0.44788503646850586,3.8314006328582764,0.3114633858203888,0.9148656129837036,0,0,0,0,0.04482269287109375,0.00196075439453125
54,0.54,54,0.05004258081316948,0,0.05313537269830704,0.027181139215826988,0.14321266114711761,0.40082505345344543,0.03457103669643402,0.07507466524839401,0.4373859465122223,3.0075809955596924,0.31444865465164185,0.8025627136230469,0,0,0,0,0.04559135437011719,0.00289154052734375
55,0.55,55,0.050190072506666183,0,0.054104097187519073,0.02537238784134388,0.16942447423934937,0.3376673460006714,0.034977324306964874,0.07434505224227905,0.4313080906867981,2.6926651000976562,0.31721362471580505,0.719655454158783,0,0,0,0,0.046573638916015625,0.004131317138671875
56,0.56,56,0.04993920773267746,0,0.05517381429672241,0.025461886078119278,0.16584880650043488,0.3294074833393097,0.03565938025712967,0.07529400289058685,0.4309818148612976,3.100167989730835,0.32734599709510803,0.7257775068283081,0,0,0,0,0.04748344421386719,0.00553131103515625
57,0.5700000000000001,57,0.04922080039978027,0,0.05618876591324806,0.027622997760772705,0.16219374537467957,0.4103733003139496,0.03656155988574028,0.07800417393445969,0.43490639328956604,3.68546986579895,0.3456231951713562,0.8163373470306396,0,0,0,0,0.04818153381347656,0.0069427490234375
58,0.58,58,0.04919302091002464,0,0.05707643926143646,0.03161817044019699,0.16685235500335693,0.37640082836151123,0.037711624056100845,0.08114065229892731,0.4391571879386902,3.7787582874298096,0.36698436737060547,0.866119384765625,0,0,0,0,0.04864311218261719,0.00832366943359375
59,0.59,59,0.04846647009253502,0,0.0581691600382328,0.03453221917152405,0.18340858817100525,0.38225945830345154,0.03911059349775314,0.0846838653087616,0.4438197612762451,4.1743340492248535,0.38160842657089233,0.9119375944137573,0,0,0,0,0.04932594299316406,0.009807586669921875
60,0.6,60,0.04687950760126114,0,0.05924301967024803,0.03809378668665886,0.18921485543251038,0.5135690569877625,0.040544293820858,0.08919748663902283,0.45015621185302734,4.512166500091553,0.40818583965301514,0.9549524188041687,0,0,0,0,0.05010223388671875,0.011409759521484375
61,0.61,61,0.04754668101668358,0,0.060173116624355316,0.042007289826869965,0.20264746248722076,0.5799318552017212,0.042034827172756195,0.09414522349834442,0.4565134644508362,4.95635461807251,0.4414827227592468,1.095573902130127,0,0,0,0,0.050853729248046875,0.013057708740234375
62,0.62,62,0.04712926596403122,0,0.06127094104886055,0.04490180313587189,0.21807414293289185,0.5980159044265747,0.04380541667342186,0.09925436228513718,0.4630763828754425,5.602710247039795,0.46171221137046814,1.2009210586547852,0,0,0,0,0.05174446105957031,0.014842987060546875
63,0.63,63,0.04718524217605591,0,0.06250239163637161,0.04801279678940773,0.22149658203125,0.5685650706291199,0.045836471021175385,0.1049567386507988,0.4727449417114258,5.802299976348877,0.471747487783432,1.1923797130584717,0,0,0,0,0.05262565612792969,0.016773223876953125
64,0.64,64,0.04568031430244446,0,0.06373569369316101,0.052054863423109055,0.22462214529514313,0.6167190074920654,0.04819916933774948,0.1107519119977951,0.48255032300949097,5.84856653213501,0.4994848668575287,1.2612648010253906,0,0,0,0,0.05327796936035156,0.018733978271484375
65,0.65,65,0.04565978795289993,0,0.06533147394657135,0.054467905312776566,0.268025279045105,0.1779116839170456,0.051006101071834564,0.11598348617553711,0.4863879382610321,5.546895503997803,0.5005339980125427,1.2102465629577637,0,0,0,0,0.053958892822265625,0.020854949951171875
66,0.66,66,0.04541117697954178,0,0.06613035500049591,0.06266449391841888,0.2538530230522156,1.8475033044815063,0.05176784098148346,0.1276322305202484,0.5249585509300232,7.771327018737793,0.4262097477912903,1.5709302425384521,0,0,0,0,0.054164886474609375,0.022979736328125
67,0.67,67,0.03937126696109772,0,0.06495985388755798,0.08383913338184357,0.39672404527664185,1.6791861057281494,0.05063679814338684,0.1387738585472107,0.5899273753166199,9.547682762145996,0.4386758804321289,1.9119905233383179,0,0,0,0,0.053775787353515625,0.02480316162109375
68,0.68,68,0.039931196719408035,0,0.06449677050113678,0.09342195093631744,0.4649908244609833,1.0455242395401,0.049707382917404175,0.1368558257818222,0.5662544369697571,10.815887451171875,0.46763771772384644,1.851547122001648,0,0,0,0,0.053802490234375,0.027301788330078125
69,0.6900000000000001,69,0.0389828234910965,0,0.06550966203212738,0.08644536137580872,0.49549347162246704,1.588455080986023,0.047408223152160645,0.12900352478027344,0.5072818994522095,11.416766166687012,0.5034587383270264,2.255829334259033,0,0,0,0,0.05439186096191406,0.030792236328125
70,0.7000000000000001,70,0.03801392763853073,0,0.06778568029403687,0.06947469711303711,0.5049302577972412,2.222687005996704,0.04421849176287651,0.12015917152166367,0.4450366497039795,13.002575874328613,0.5349891185760498,2.6122922897338867,0,0,0,0,0.05540275573730469,0.034999847412109375
71,0.71,71,0.03770563006401062,0,0.07069593667984009,0.053284723311662674,0.5217640399932861,1.7854481935501099,0.04085646942257881,0.11300434172153473,0.3959845006465912,9.751708984375,0.5628707408905029,1.9892728328704834,0,0,0,0,0.056652069091796875,0.039417266845703125
72,0.72,72,0.039683111011981964,0,0.07373163104057312,0.04373062402009964,0.5823460817337036,1.5858476161956787,0.03702912479639053,0.10955439507961273,0.3705253303050995,17.163236618041992,0.5152820348739624,2.7676124572753906,0,0,0,0,0.05811119079589844,0.0437774658203125
73,0.73,73,0.03428057208657265,0,0.0770539939403534,0.041096799075603485,0.5949973464012146,0.8995981216430664,0.033291734755039215,0.10939829796552658,0.36370137333869934,13.239412307739258,0.4986688494682312,2.654588222503662,0,0,0,0,0.06004142761230469,0.047740936279296875
74,0.74,74,0.043239105492830276,0,0.08081554621458054,0.04007693752646446,0.5171424150466919,0.6921976208686829,0.030910944566130638,0.11280053853988647,0.38961082696914673,9.628803253173828,0.4278825521469116,1.9235010147094727,0,0,0,0,0.06276512145996094,0.0507965087890625
75,0.75,75,0.047195978462696075,0,0.08437959104776382,0.03578707203269005,0.3913176953792572,1.2517893314361572,0.029486684128642082,0.11419075727462769,0.4150010943412781,7.454370975494385,0.39883825182914734,1.4912618398666382,0,0,0,0,0.06554985046386719,0.053131103515625
76,0.76,76,0.048207834362983704,0,0.08742530643939972,0.029416270554065704,0.31227704882621765,1.3246095180511475,0.02868347428739071,0.11235042661428452,0.42316675186157227,5.7981181144714355,0.3354083299636841,1.4381183385849,0,0,0,0,0.06759262084960938,0.05542755126953125
77,0.77,77,0.04928208515048027,0,0.09010176360607147,0.027425972744822502,0.288862407207489,0.9257765412330627,0.02811185084283352,0.10784921050071716,0.42079639434814453,4.878581523895264,0.2836882174015045,1.198777675628662,0,0,0,0,0.06895828247070312,0.057933807373046875
78,0.78,78,0.04948735237121582,0,0.09264998137950897,0.027529163286089897,0.2638450562953949,0.844909131526947,0.027542009949684143,0.10259553045034409,0.4153692424297333,4.89595890045166,0.28168803453445435,1.1684134006500244,0,0,0,0,0.07012748718261719,0.060474395751953125
79,0.79,79,0.049860626459121704,0,0.09506087750196457,0.030253427103161812,0.2437649667263031,0.9223177433013916,0.02682460844516754,0.09726320952177048,0.40887823700904846,4.377694606781006,0.28426045179367065,1.2435075044631958,0,0,0,0,0.07124710083007812,0.06287384033203125
80,0.8,80,0.04946986585855484,0,0.09736185520887375,0.03567854315042496,0.2446976900100708,0.8625937700271606,0.025933122262358665,0.09183591604232788,0.398790568113327,4.420638561248779,0.30356407165527344,1.258671522140503,0,0,0,0,0.07236099243164062,0.06511688232421875
81,0.81,81,0.050438880920410156,0,0.09922168403863907,0.03728201612830162,0.1984097808599472,0.4734647870063782,0.025313159450888634,0.08835934847593307,0.3905050754547119,4.604403018951416,0.25057750940322876,0.9369847774505615,0,0,0,0,0.07321929931640625,0.06695938110351562
82,0.8200000000000001,82,0.04952342435717583,0,0.10075551271438599,0.0366973914206028,0.19101305305957794,0.3240194022655487,0.025429952889680862,0.08513551205396652,0.39254066348075867,4.953137397766113,0.25302809476852417,0.9300870299339294,0,0,0,0,0.07394218444824219,0.06843948364257812
83,0.8300000000000001,83,0.05001864954829216,0,0.10220178216695786,0.03687945380806923,0.18808138370513916,0.24350859224796295,0.02593161165714264,0.08233694732189178,0.39442434906959534,4.861846923828125,0.2374792993068695,0.8118993043899536,0,0,0,0,0.07468223571777344,0.0697479248046875
84,0.84,84,0.05090715363621712,0,0.10357571393251419,0.03740488737821579,0.1704815775156021,0.4005361795425415,0.02632724493741989,0.08081783354282379,0.39362233877182007,2.556227445602417,0.20418787002563477,0.6612859964370728,0,0,0,0,0.07550239562988281,0.07085037231445312
85,0.85,85,0.051581017673015594,0,0.10507535934448242,0.04045736417174339,0.1612839698791504,0.27822983264923096,0.026691984385252,0.0791693925857544,0.39312291145324707,2.2103934288024902,0.15568839013576508,0.5484029054641724,0,0,0,0,0.07640838623046875,0.07204437255859375
86,0.86,86,0.051853835582733154,0,0.10655615478754044,0.042466163635253906,0.15796227753162384,0.21602794528007507,0.026812320575118065,0.07763941586017609,0.3933643102645874,1.909843921661377,0.14386950433254242,0.4619581699371338,0,0,0,0,0.07716560363769531,0.07337188720703125
87,0.87,87,0.051892224699258804,0,0.10795097798109055,0.043805621564388275,0.14702126383781433,0.16910462081432343,0.026906577870249748,0.07657390832901001,0.3927619159221649,1.5078411102294922,0.13392437994480133,0.38031482696533203,0,0,0,0,0.07785606384277344,0.07463455200195312
88,0.88,88,0.05213344842195511,0,0.10920669883489609,0.04494938254356384,0.1355520337820053,0.1392328441143036,0.027035754173994064,0.07593189179897308,0.39187508821487427,1.4403146505355835,0.1241815909743309,0.35167109966278076,0,0,0,0,0.07847785949707031,0.0757598876953125
89,0.89,89,0.05226283520460129,0,0.1102587953209877,0.04508427157998085,0.11978056281805038,0.16927266120910645,0.02718999981880188,0.07521719485521317,0.3906988203525543,1.4481364488601685,0.11449100822210312,0.3058134913444519,0,0,0,0,0.07894706726074219,0.07674026489257812
90,0.9,90,0.052272289991378784,0,0.11109547317028046,0.04505276307463646,0.10359473526477814,0.17747804522514343,0.027472270652651787,0.07480284571647644,0.3906312882900238,1.352144479751587,0.10584872215986252,0.29903528094291687,0,0,0,0,0.07930755615234375,0.07751083374023438
91,0.91,91,0.05226369947195053,0,0.11186651140451431,0.04603363573551178,0.10067956894636154,0.2684422731399536,0.027752285823225975,0.07467120885848999,0.3906358480453491,1.111976981163025,0.1018693745136261,0.2885666489601135,0,0,0,0,0.07975006103515625,0.07809829711914062
92,0.92,92,0.052379120141267776,0,0.11255782097578049,0.047373462468385696,0.08677521347999573,0.10065881162881851,0.027987807989120483,0.07441011071205139,0.3891967236995697,0.9716635942459106,0.08632852882146835,0.1802825778722763,0,0,0,0,0.08022308349609375,0.07854080200195312
93,0.93,93,0.05246720090508461,0,0.11311311274766922,0.04741983860731125,0.07683319598436356,0.07676722854375839,0.0282728411257267,0.07425633072853088,0.38669124245643616,0.8381819725036621,0.07751762121915817,0.15236704051494598,0,0,0,0,0.08062553405761719,0.07885360717773438
94,0.9400000000000001,94,0.052513983100652695,0,0.11350840330123901,0.04705142602324486,0.061943408101797104,0.08894927054643631,0.028658494353294373,0.07419708371162415,0.3839457631111145,0.8482034802436829,0.07011241465806961,0.14937353134155273,0,0,0,0,0.080902099609375,0.07906341552734375
95,0.9500000000000001,95,0.05196266248822212,0,0.11376059800386429,0.04692951962351799,0.054924022406339645,0.03711549565196037,0.029075101017951965,0.0744842141866684,0.3824996054172516,0.9227957129478455,0.06498026847839355,0.17836913466453552,0,0,0,0,0.08106422424316406,0.07918548583984375
96,0.96,96,0.052234798669815063,0,0.11394426971673965,0.04742192476987839,0.053605254739522934,0.14309464395046234,0.029440348967909813,0.07492350786924362,0.3823361098766327,0.9556038975715637,0.06287022680044174,0.2088116705417633,0,0,0,0,0.08123970031738281,0.07919692993164062
97,0.97,97,0.05218219757080078,0,0.11407521367073059,0.048008646816015244,0.05905301123857498,0.13599561154842377,0.029705336317420006,0.07542012631893158,0.3834264576435089,0.8407396078109741,0.062015872448682785,0.18643900752067566,0,0,0,0,0.08146858215332031,0.07907867431640625
98,0.98,98,0.052463408559560776,0,0.11423823237419128,0.047774963080883026,0.05948542058467865,0.097346231341362,0.0299112256616354,0.0758446604013443,0.3839990198612213,0.6895313262939453,0.060986023396253586,0.16882705688476562,0,0,0,0,0.08179473876953125,0.07891082763671875
99,0.99,99,0.05233997479081154,0,0.11439839750528336,0.04705427214503288,0.043821901082992554,0.1962364912033081,0.030120162293314934,0.07599310576915741,0.3828175961971283,0.9403653144836426,0.05307428166270256,0.19002358615398407,0,0,0,0,0.08211326599121094,0.07874679565429688
100,1.0,100,0.05251878499984741,0,0.1144443079829216,0.04567612335085869,0.04608043655753136,0.13609540462493896,0.030001312494277954,0.07622363418340683,0.3819062411785126,0.9971401691436768,0.05448039621114731,0.18978039920330048,0,0,0,0,0.08237838745117188,0.07854843139648438
