label,logged_steps,motion_total_frames,simulated_duration_s,motion_completion_fraction,motion_completed,exact_motion_frame_sequence,terminal_terms,all_metrics_finite,started_near_platform_center,reward_mean,reward_p95,anchor_pos_mean,anchor_pos_p95,anchor_pos_max,body_pos_mean,body_pos_p95,body_pos_max,joint_pos_mean,joint_pos_p95,joint_pos_max,max_distance_from_center_m,xy_tracking_drift_p95_m,xy_tracking_drift_max_m,acceptance_pass
nominal_seed42,3972,3972,39.71999999999915,1.0,True,True,,True,True,0.04376639085348174,0.05205792747437953,0.3808570297956392,0.5933613687753677,0.6505939364433289,0.04243781758975969,0.06342952288687229,0.08066172897815704,0.5629366931560836,0.8046263009309769,1.0219351053237915,1.1350709425750405,0.5932069141314373,0.6505719849950609,False
robust_seed0,3972,3972,39.71999999999915,1.0,True,True,,True,True,0.043036857531251235,0.05127328597009182,0.47891762239327884,0.6350331485271453,0.7026100754737854,0.03644796056166882,0.05188268478959798,0.06983741372823715,0.5274552826658041,0.7192421168088912,0.9815627932548523,1.1128919063474827,0.634607429935747,0.7024562351769778,False
robust_seed1,3972,3972,39.71999999999915,1.0,True,True,,True,True,0.04244036449415821,0.052266047708690165,0.725599209623611,1.3757840752601624,1.5029089450836182,0.04481975656471235,0.0671747975051403,0.10709985345602036,0.6159528857669141,0.8762318670749665,1.3445937633514404,1.0276893084242358,1.3754584497561657,1.5027543541407802,False
robust_seed2,3972,3972,39.71999999999915,1.0,True,True,,True,True,0.04694148502242259,0.05277605056762695,0.26417587214634425,0.642349311709404,0.6869738698005676,0.035645749164353174,0.05418144315481186,0.0806603878736496,0.5402082907859412,0.8020587682723999,1.1144287586212158,1.1704805792695472,0.641323574893061,0.6868332893486497,False
