playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.060731735080480576,0,0.005306175909936428,0.0005936268134973943,0.019302228465676308,0.7951445579528809,0.5622515082359314,3.8241217136383057,0.005999449640512466,0.01626749150454998,0.1092555895447731,19.942720413208008,0.0,0.5788028836250305,2.952301502227783,0,0,0,0,0.0005931854248046875,-2.288818359375e-05
1,0.01,1,0.0661378726363182,0,0.011982018128037453,0.004199129529297352,0.040370672941207886,0.6876823902130127,0.3835926055908203,0.8997493386268616,0.012266300618648529,0.03487558290362358,0.21871596574783325,11.720697402954102,0.0,0.5515918135643005,1.869031310081482,0,0,0,0,0.0041942596435546875,0.000202178955078125
2,0.02,2,0.07457615435123444,0,0.01741257682442665,0.006752475164830685,0.041354794055223465,0.4863976240158081,0.1829911172389984,0.5361433029174805,0.01753658801317215,0.042223505675792694,0.23400044441223145,7.051058769226074,0.0,0.4637131690979004,1.1720627546310425,0,0,0,0,0.006737709045410156,0.000446319580078125
3,0.03,3,0.07832630723714828,0,0.0214734748005867,0.008316646330058575,0.03783220797777176,0.36335238814353943,0.10593025386333466,0.4839279055595398,0.021457230672240257,0.044792260974645615,0.22454172372817993,4.5014848709106445,0.0,0.35738277435302734,0.8393356204032898,0,0,0,0,0.00830841064453125,0.000370025634765625
4,0.04,4,0.07905684411525726,0,0.024404648691415787,0.009335968643426895,0.035146426409482956,0.2621595859527588,0.07532402873039246,0.35417884588241577,0.024012867361307144,0.048563651740550995,0.22634734213352203,4.101532936096191,0.0,0.2852034866809845,0.8562130928039551,0,0,0,0,0.009333610534667969,0.000209808349609375
5,0.05,5,0.07990466803312302,0,0.026310522109270096,0.010060600005090237,0.03287683427333832,0.15332505106925964,0.038927800953388214,0.44403114914894104,0.025386877357959747,0.05332554876804352,0.23659172654151917,3.487577438354492,0.0,0.22454285621643066,0.7635016441345215,0,0,0,0,0.010060310363769531,7.62939453125e-05
6,0.06,6,0.08042146265506744,0,0.02715337835252285,0.01050762739032507,0.030578799545764923,0.04783494397997856,0.01597120612859726,0.4692261219024658,0.02580774948000908,0.057291872799396515,0.24642693996429443,2.863508939743042,0.0,0.17281660437583923,0.6673442721366882,0,0,0,0,0.010507583618164062,3.0517578125e-05
7,0.07,7,0.08049248903989792,0,0.026973575353622437,0.01075702253729105,0.030218791216611862,0.05743027850985527,0.01155448704957962,0.48158228397369385,0.025406576693058014,0.06024898588657379,0.25514471530914307,2.5645482540130615,0.0,0.18435947597026825,0.5971900224685669,0,0,0,0,0.010756492614746094,0.0001068115234375
8,0.08,8,0.0804700255393982,0,0.02584555372595787,0.010911031626164913,0.03226761147379875,0.15510311722755432,0.0147755341604352,0.5380312204360962,0.02428525686264038,0.06185397505760193,0.26156601309776306,2.6782970428466797,0.0,0.24665772914886475,0.5504533052444458,0,0,0,0,0.010908126831054688,0.00025177001953125
9,0.09,9,0.0765380933880806,0,0.0239751897752285,0.011026492342352867,0.03477872908115387,0.1946779042482376,0.017692580819129944,0.49100714921951294,0.022681815549731255,0.05887925624847412,0.26021847128868103,10.376260757446289,0.0,0.2574480473995209,1.2189949750900269,0,0,0,0,0.011020660400390625,0.00035858154296875
