playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_rot,error_anchor_lin_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
33,0.33,33,0.05355938896536827,0,0.037594474852085114,0.06683529913425446,0.1508215069770813,0.16758860647678375,0.030189670622348785,0.0788995698094368,0.4071030914783478,0.5946933627128601,0.14178451895713806,0.19583046436309814,0,0,0,0,0.03066539764404297,0.00490570068359375
34,0.34,34,0.053546324372291565,0,0.03896789997816086,0.06524867564439774,0.15356972813606262,0.1817307472229004,0.03052256628870964,0.07859373837709427,0.40716463327407837,0.5509886741638184,0.14604106545448303,0.19519123435020447,0,0,0,0,0.031818389892578125,0.005950927734375
35,0.35000000000000003,35,0.053529102355241776,0,0.04038373753428459,0.06358862668275833,0.1568649262189865,0.192313089966774,0.030855607241392136,0.0781964361667633,0.4071280360221863,0.5928149223327637,0.1505986750125885,0.20914600789546967,0,0,0,0,0.032996177673339844,0.00701904296875
36,0.36,36,0.05351022258400917,0,0.04184672608971596,0.06187425181269646,0.16049295663833618,0.20239078998565674,0.031200623139739037,0.07774978876113892,0.4072013199329376,0.5962305665016174,0.15539535880088806,0.21120795607566833,0,0,0,0,0.03420734405517578,0.008090972900390625
37,0.37,37,0.05349396914243698,0,0.04337359219789505,0.06008688360452652,0.1649957299232483,0.21004098653793335,0.0315619558095932,0.07723797857761383,0.4074150621891022,0.5751426815986633,0.15952304005622864,0.21106748282909393,0,0,0,0,0.035462379455566406,0.00921630859375
38,0.38,38,0.0534733422100544,0,0.044963981956243515,0.05830937996506691,0.16965129971504211,0.21552808582782745,0.03195258975028992,0.0766899362206459,0.40767377614974976,0.5716186761856079,0.16375401616096497,0.21338705718517303,0,0,0,0,0.03676891326904297,0.010349273681640625
39,0.39,39,0.05345253646373749,0,0.04661918804049492,0.056538525968790054,0.1748482882976532,0.22023726999759674,0.03237351402640343,0.0761384665966034,0.4082942605018616,0.5393811464309692,0.16747300326824188,0.2118803709745407,0,0,0,0,0.038127899169921875,0.01149749755859375
40,0.4,40,0.05342356115579605,0,0.04834466427564621,0.054762691259384155,0.18070629239082336,0.2266463041305542,0.03282609581947327,0.07554936408996582,0.40889298915863037,0.5212529897689819,0.1717437207698822,0.21925553679466248,0,0,0,0,0.03954601287841797,0.012664794921875
41,0.41000000000000003,41,0.05339547619223595,0,0.05014873296022415,0.05299152433872223,0.18673527240753174,0.22957271337509155,0.0333152674138546,0.07495766133069992,0.40968433022499084,0.5064971446990967,0.17600548267364502,0.227271169424057,0,0,0,0,0.04102897644042969,0.01386260986328125
42,0.42,42,0.0533621646463871,0,0.05202677845954895,0.05129806697368622,0.1928369551897049,0.23203016817569733,0.033851053565740585,0.07440799474716187,0.41069480776786804,0.49078041315078735,0.18035916984081268,0.2355343997478485,0,0,0,0,0.04257488250732422,0.01507568359375
43,0.43,43,0.05332212895154953,0,0.05398055538535118,0.04965066909790039,0.1992870718240738,0.23755143582820892,0.03442918136715889,0.07390477508306503,0.4119219481945038,0.47203943133354187,0.18483249843120575,0.24593865871429443,0,0,0,0,0.04418659210205078,0.01630401611328125
44,0.44,44,0.053277745842933655,0,0.05601738020777702,0.0480661503970623,0.20596103370189667,0.2402517944574356,0.03505736589431763,0.0734734758734703,0.41339176893234253,0.4588976502418518,0.1892561912536621,0.2556922435760498,0,0,0,0,0.045868873596191406,0.017559051513671875
45,0.45,45,0.05323052033782005,0,0.05813055858016014,0.046590324491262436,0.21257811784744263,0.24324952065944672,0.035733260214328766,0.07314139604568481,0.4150567054748535,0.43101462721824646,0.19371478259563446,0.26151585578918457,0,0,0,0,0.04761505126953125,0.01883697509765625
46,0.46,46,0.05317150801420212,0,0.060325127094984055,0.04520713537931442,0.2195022851228714,0.24907517433166504,0.03645816072821617,0.07291625440120697,0.4169219136238098,0.4304744601249695,0.19868844747543335,0.27464765310287476,0,0,0,0,0.04943275451660156,0.02013397216796875
47,0.47000000000000003,47,0.05311018228530884,0,0.06260611116886139,0.04392465949058533,0.2265229970216751,0.25240373611450195,0.03723357617855072,0.07283447682857513,0.4189901351928711,0.4141828417778015,0.2034398764371872,0.2821081876754761,0,0,0,0,0.05132102966308594,0.0214691162109375
48,0.48,48,0.053042493760585785,0,0.06496452540159225,0.04280159994959831,0.23352183401584625,0.2570594251155853,0.038061559200286865,0.07293529808521271,0.42137569189071655,0.40228894352912903,0.2082742303609848,0.28872716426849365,0,0,0,0,0.05327796936035156,0.02281951904296875
49,0.49,49,0.05296371877193451,0,0.06740736961364746,0.04181298613548279,0.24081723392009735,0.26410141587257385,0.03893617168068886,0.0732182189822197,0.4237762987613678,0.3920499086380005,0.21348246932029724,0.2980368137359619,0,0,0,0,0.055309295654296875,0.024196624755859375
50,0.5,50,0.05287756025791168,0,0.06993167847394943,0.040983427315950394,0.24785032868385315,0.27060750126838684,0.039862580597400665,0.07372970879077911,0.4264257848262787,0.3907117247581482,0.218796968460083,0.30942195653915405,0,0,0,0,0.057412147521972656,0.02559661865234375
51,0.51,51,0.052786074578762054,0,0.07254098355770111,0.04035847261548042,0.25512364506721497,0.2774299085140228,0.040837161242961884,0.07449715584516525,0.42927423119544983,0.3948071002960205,0.22424057126045227,0.31881046295166016,0,0,0,0,0.05959033966064453,0.0270233154296875
52,0.52,52,0.05268412455916405,0,0.07522912323474884,0.0399373322725296,0.26252281665802,0.2866368293762207,0.04185859486460686,0.07552926242351532,0.43221163749694824,0.39435186982154846,0.22987674176692963,0.3301941752433777,0,0,0,0,0.06184196472167969,0.02846527099609375
53,0.53,53,0.05257599055767059,0,0.0780092403292656,0.0397602878510952,0.26982805132865906,0.2959217131137848,0.04293341562151909,0.07685092091560364,0.43543741106987,0.39344125986099243,0.23558536171913147,0.3379562497138977,0,0,0,0,0.06416702270507812,0.029956817626953125
54,0.54,54,0.05245673656463623,0,0.0808684304356575,0.03984297811985016,0.27740347385406494,0.3063757121562958,0.04405547305941582,0.07843160629272461,0.4386601150035858,0.39723098278045654,0.24162064492702484,0.34632158279418945,0,0,0,0,0.06656837463378906,0.031459808349609375
55,0.55,55,0.05232900008559227,0,0.0838126689195633,0.04020918905735016,0.2850205898284912,0.31564995646476746,0.04522665590047836,0.08026573061943054,0.44200071692466736,0.4046640694141388,0.24789783358573914,0.3587859570980072,0,0,0,0,0.06904792785644531,0.032985687255859375
56,0.56,56,0.05219458043575287,0,0.08684519678354263,0.04088093712925911,0.29277652502059937,0.3251095712184906,0.04644619673490524,0.08235299587249756,0.4456217586994171,0.42119354009628296,0.2542366087436676,0.3648795485496521,0,0,0,0,0.07160186767578125,0.034549713134765625
57,0.5700000000000001,57,0.05204468220472336,0,0.08996665477752686,0.04184828698635101,0.3006969690322876,0.33869683742523193,0.047711871564388275,0.08465125411748886,0.4491994082927704,0.42558759450912476,0.26102662086486816,0.3778035342693329,0,0,0,0,0.07423591613769531,0.036144256591796875
58,0.58,58,0.05188976973295212,0,0.09318025410175323,0.04313882067799568,0.308730810880661,0.34868210554122925,0.049030840396881104,0.08717341721057892,0.45299938321113586,0.44556763768196106,0.2679172158241272,0.3845860958099365,0,0,0,0,0.0769510269165039,0.03777313232421875
59,0.59,59,0.0517234168946743,0,0.09648063778877258,0.04474790021777153,0.3168252110481262,0.3622947633266449,0.050398360937833786,0.0898706242442131,0.45685872435569763,0.4495145082473755,0.2749974727630615,0.39394518733024597,0,0,0,0,0.07975006103515625,0.039417266845703125
60,0.6,60,0.05154310166835785,0,0.09987711161375046,0.04668758809566498,0.3255471885204315,0.37237513065338135,0.051813334226608276,0.09274299442768097,0.4608319103717804,0.47104883193969727,0.2826063632965088,0.4048367142677307,0,0,0,0,0.08263206481933594,0.041103363037109375
61,0.61,61,0.05135471001267433,0,0.10336747765541077,0.04893457144498825,0.3340631127357483,0.38719502091407776,0.05328652262687683,0.09578873962163925,0.46498966217041016,0.49105289578437805,0.2900663912296295,0.4103642702102661,0,0,0,0,0.08559799194335938,0.042819976806640625
62,0.62,62,0.051155172288417816,0,0.10696008801460266,0.05147968605160713,0.34296852350234985,0.39840781688690186,0.054808832705020905,0.09895999729633331,0.4691341519355774,0.5015134811401367,0.29807353019714355,0.4190043807029724,0,0,0,0,0.0886545181274414,0.044574737548828125
63,0.63,63,0.0509372241795063,0,0.11065144091844559,0.05430874228477478,0.3521891236305237,0.41290879249572754,0.05638109892606735,0.10226142406463623,0.4734642505645752,0.49491527676582336,0.306345671415329,0.4346017837524414,0,0,0,0,0.09180068969726562,0.046360015869140625
64,0.64,64,0.05071360617876053,0,0.11444177478551865,0.057426080107688904,0.3616540729999542,0.4237447679042816,0.058015938848257065,0.10570310056209564,0.47796720266342163,0.5427930951118469,0.31484681367874146,0.4362386465072632,0,0,0,0,0.09503650665283203,0.048175811767578125
65,0.65,65,0.050472091883420944,0,0.11834019422531128,0.06078891456127167,0.3713643252849579,0.4388710558414459,0.05969927832484245,0.1092342883348465,0.4824833869934082,0.5393769145011902,0.3233592212200165,0.4515092968940735,0,0,0,0,0.09837055206298828,0.05002593994140625
66,0.66,66,0.05022044852375984,0,0.12234866619110107,0.06441459059715271,0.3816114366054535,0.44986429810523987,0.061446912586688995,0.11289775371551514,0.4873213768005371,0.6304462552070618,0.3322520852088928,0.453325480222702,0,0,0,0,0.10179996490478516,0.05191802978515625
67,0.67,67,0.0499466173350811,0,0.1264711320400238,0.06828130781650543,0.39160481095314026,0.4696100652217865,0.06325256079435349,0.11665486544370651,0.49214303493499756,0.5801821947097778,0.34156009554862976,0.4707922339439392,0,0,0,0,0.1053314208984375,0.0538482666015625
68,0.68,68,0.04966145008802414,0,0.13071152567863464,0.0723864734172821,0.4024263024330139,0.48348698019981384,0.06512423604726791,0.12053816020488739,0.4972496032714844,0.6622729897499084,0.35041379928588867,0.4798482060432434,0,0,0,0,0.10896682739257812,0.055820465087890625
69,0.6900000000000001,69,0.0493658222258091,0,0.13507179915905,0.07668440788984299,0.4131700396537781,0.5002135038375854,0.06705543398857117,0.12449368834495544,0.5024375915527344,0.6574167013168335,0.36024805903434753,0.48526304960250854,0,0,0,0,0.11270999908447266,0.057830810546875
70,0.7000000000000001,70,0.049048393964767456,0,0.1395476907491684,0.08123546838760376,0.42473262548446655,0.5115187764167786,0.0690537542104721,0.12855194509029388,0.5077041983604431,0.6871591210365295,0.3705160617828369,0.4967540502548218,0,0,0,0,0.1165609359741211,0.05986785888671875
71,0.71,71,0.048719197511672974,0,0.1441529244184494,0.08596695214509964,0.4365970492362976,0.5229852795600891,0.07111626863479614,0.13270334899425507,0.5132886171340942,0.6675752401351929,0.38084667921066284,0.5035703182220459,0,0,0,0,0.12052345275878906,0.061954498291015625
72,0.72,72,0.048372894525527954,0,0.14888854324817657,0.09089718759059906,0.4485877454280853,0.5429178476333618,0.07325197011232376,0.1369684636592865,0.5189406871795654,0.8932227492332458,0.3913605809211731,0.5081300735473633,0,0,0,0,0.124603271484375,0.06407928466796875
73,0.73,73,0.04800067096948624,0,0.1537584513425827,0.0960288941860199,0.46151554584503174,0.5545671582221985,0.07545430958271027,0.14132539927959442,0.5246802568435669,0.8523672223091125,0.40312546491622925,0.5212991833686829,0,0,0,0,0.12880325317382812,0.06624603271484375
74,0.74,74,0.04761578515172005,0,0.15877477824687958,0.10134956240653992,0.47395059466362,0.5780749917030334,0.07774187624454498,0.14581650495529175,0.5306586623191833,0.6797711849212646,0.4137086868286133,0.5283184051513672,0,0,0,0,0.13312816619873047,0.0684661865234375
75,0.75,75,0.04721252992749214,0,0.16393299400806427,0.10675783455371857,0.48774173855781555,0.5931878685951233,0.0800916850566864,0.1503787636756897,0.5367422699928284,0.6757516860961914,0.4255649447441101,0.54144287109375,0,0,0,0,0.13758277893066406,0.0707244873046875
76,0.76,76,0.04679073765873909,0,0.16924355924129486,0.11234590411186218,0.5019039511680603,0.6045888662338257,0.0825229212641716,0.1550477147102356,0.5429518818855286,0.6669670343399048,0.4377157688140869,0.5500035285949707,0,0,0,0,0.1421670913696289,0.07304000854492188
77,0.77,77,0.04635035991668701,0,0.17470282316207886,0.11810558289289474,0.51641845703125,0.6160764694213867,0.08503036201000214,0.15981072187423706,0.549282968044281,0.6778736114501953,0.45011091232299805,0.5574003458023071,0,0,0,0,0.146881103515625,0.07540130615234375
78,0.78,78,0.04587402194738388,0,0.180320605635643,0.12405841052532196,0.5323695540428162,0.6180012822151184,0.08762379735708237,0.16468407213687897,0.5555544495582581,0.6712851524353027,0.46406179666519165,0.5775840282440186,0,0,0,0,0.1517333984375,0.07781219482421875
79,0.79,79,0.04538591951131821,0,0.1861008256673813,0.13018731772899628,0.548323392868042,0.6237351298332214,0.0903061255812645,0.169686958193779,0.5621113777160645,0.7532758712768555,0.477489709854126,0.5944010019302368,0,0,0,0,0.15672874450683594,0.08026885986328125
80,0.8,80,0.04486597329378128,0,0.19205404818058014,0.13645991683006287,0.5647017359733582,0.6310821175575256,0.09307754039764404,0.17483048141002655,0.5688143372535706,0.8835557103157043,0.4912746846675873,0.6137092113494873,0,0,0,0,0.16186904907226562,0.08279037475585938
81,0.81,81,0.04435183107852936,0,0.1981818526983261,0.14282797276973724,0.5823369026184082,0.6408925652503967,0.09595966339111328,0.18014511466026306,0.5761848092079163,0.841982901096344,0.503241777420044,0.6104896068572998,0,0,0,0,0.1671609878540039,0.085357666015625
82,0.8200000000000001,82,0.04379567876458168,0,0.20449645817279816,0.1493852287530899,0.5966783165931702,0.683587908744812,0.09898369014263153,0.1856362521648407,0.5846972465515137,0.8115726709365845,0.5169408321380615,0.6222050189971924,0,0,0,0,0.1726064682006836,0.087982177734375
83,0.8300000000000001,83,0.04321245849132538,0,0.2109854817390442,0.15615899860858917,0.613800048828125,0.6960856914520264,0.10210877656936646,0.19125066697597504,0.5935279726982117,0.850736141204834,0.5310642719268799,0.6359719634056091,0,0,0,0,0.17820358276367188,0.09064865112304688
84,0.84,84,0.04260355234146118,0,0.21765945851802826,0.16313378512859344,0.6314187049865723,0.7137312293052673,0.10534601658582687,0.19702625274658203,0.6025782823562622,0.8668336868286133,0.5455601215362549,0.6503684520721436,0,0,0,0,0.18396377563476562,0.09336090087890625
85,0.85,85,0.041972529143095016,0,0.22452408075332642,0.17031100392341614,0.6492613554000854,0.7330384254455566,0.1087004765868187,0.20297813415527344,0.6119737029075623,0.8793617486953735,0.5604201555252075,0.6633638143539429,0,0,0,0,0.18988990783691406,0.09612274169921875
86,0.86,86,0.04131416231393814,0,0.23158226907253265,0.1776987463235855,0.6674057841300964,0.7543469071388245,0.11217456310987473,0.20911049842834473,0.6217280030250549,0.8968872427940369,0.5757459998130798,0.6803819537162781,0,0,0,0,0.19598770141601562,0.09892654418945312
87,0.87,87,0.04062899574637413,0,0.23883993923664093,0.18530946969985962,0.6861953735351562,0.7762228846549988,0.11577452719211578,0.2154221534729004,0.6317839622497559,0.9555912613868713,0.591584324836731,0.6948978304862976,0,0,0,0,0.2022562026977539,0.10178375244140625
88,0.88,88,0.03991960361599922,0,0.24629338085651398,0.19315409660339355,0.7053564190864563,0.7971252799034119,0.11950606107711792,0.2219293713569641,0.6421602368354797,0.9611757397651672,0.6076303720474243,0.718364417552948,0,0,0,0,0.20869731903076172,0.10467910766601562
89,0.89,89,0.039186540991067886,0,0.2539547085762024,0.20119675993919373,0.7247135639190674,0.8252665996551514,0.12336792796850204,0.22862178087234497,0.6529250741004944,1.0145940780639648,0.624361515045166,0.7322270274162292,0,0,0,0,0.2153177261352539,0.1076202392578125
90,0.9,90,0.0384230874478817,0,0.2618330717086792,0.2095039337873459,0.7451426386833191,0.8407501578330994,0.12736958265304565,0.23550912737846375,0.6640380024909973,1.0396170616149902,0.6412465572357178,0.7617835998535156,0,0,0,0,0.2221202850341797,0.11062240600585938
91,0.91,91,0.037638235837221146,0,0.2699214220046997,0.21807439625263214,0.765687882900238,0.8690086603164673,0.13152042031288147,0.24260291457176208,0.6754423975944519,1.0521830320358276,0.6585646867752075,0.7822405695915222,0,0,0,0,0.22910213470458984,0.11366653442382812
92,0.92,92,0.036842670291662216,0,0.27822765707969666,0.22689470648765564,0.7861641645431519,0.8972612023353577,0.1358230859041214,0.24991564452648163,0.6872005462646484,1.166232943534851,0.6764808893203735,0.7918304204940796,0,0,0,0,0.23626995086669922,0.11675262451171875
93,0.93,93,0.035991933196783066,0,0.2867680788040161,0.23601476848125458,0.8080301880836487,0.9238733053207397,0.14028584957122803,0.2574782967567444,0.6994485855102539,1.1047313213348389,0.6958400011062622,0.8290299773216248,0,0,0,0,0.24363040924072266,0.11989974975585938
94,0.9400000000000001,94,0.03515251725912094,0,0.2955341041088104,0.24544227123260498,0.8301183581352234,0.9482901692390442,0.14491359889507294,0.2652572691440582,0.7117753624916077,1.188384771347046,0.7140275239944458,0.8403419256210327,0,0,0,0,0.25118160247802734,0.12308883666992188
95,0.9500000000000001,95,0.03425651788711548,0,0.3045310974121094,0.25513938069343567,0.8534488081932068,0.9703547358512878,0.14970248937606812,0.27324676513671875,0.7244293093681335,1.2326583862304688,0.7323421239852905,0.8745675086975098,0,0,0,0,0.2589282989501953,0.12631607055664062
96,0.96,96,0.03336092084646225,0,0.3137739300727844,0.26517122983932495,0.8759849071502686,1.0072675943374634,0.15468260645866394,0.28153178095817566,0.7377801537513733,1.308057188987732,0.7533501386642456,0.9027926325798035,0,0,0,0,0.2668790817260742,0.12958526611328125
97,0.97,97,0.03243793547153473,0,0.32326045632362366,0.2755490243434906,0.8991373181343079,1.043862223625183,0.1598483920097351,0.29009199142456055,0.7514432072639465,1.2680977582931519,0.7745589017868042,0.9381452798843384,0,0,0,0,0.27503108978271484,0.13289642333984375
98,0.98,98,0.03148234635591507,0,0.33300477266311646,0.28624197840690613,0.9229816198348999,1.0877165794372559,0.16519850492477417,0.29888713359832764,0.7653056383132935,1.4689158201217651,0.7944250106811523,0.9663726687431335,0,0,0,0,0.28339290618896484,0.13625717163085938
99,0.99,99,0.030566178262233734,0,0.3430052697658539,0.29732418060302734,0.9378945231437683,1.1362537145614624,0.170737624168396,0.3078916072845459,0.7793436050415039,1.4482346773147583,0.8049089908599854,1.02377450466156,0,0,0,0,0.29196643829345703,0.13965988159179688
