playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.06525840610265732,0,0.0017535799415782094,0.0016733709489926696,0.012256169691681862,0.2395893782377243,0.23957832157611847,1.1883103847503662,0.0033627382945269346,0.018713468685746193,0.12283015996217728,16.599740982055664,0.0,0.4124641418457031,2.5727052688598633,0,0,0,0,0.0016727447509765625,4.57763671875e-05
1,0.01,1,0.06928981095552444,0,0.0034353137016296387,0.003389532444998622,0.014833162538707256,0.1823607236146927,0.018968569114804268,0.9580957889556885,0.007156249135732651,0.041016336530447006,0.25001487135887146,6.861922264099121,0.0,0.3383936285972595,1.4970020055770874,0,0,0,0,0.0033893585205078125,3.4332275390625e-05
2,0.02,2,0.0777350515127182,0,0.004128399305045605,0.0029973210766911507,0.009227464906871319,0.21056146919727325,0.09382106363773346,0.8497990369796753,0.009211953729391098,0.04396790266036987,0.2542915642261505,3.914504051208496,0.0,0.2156100571155548,0.9098690748214722,0,0,0,0,0.0029964447021484375,7.2479248046875e-05
3,0.03,3,0.07764589786529541,0,0.005371903069317341,0.0022547999396920204,0.010681888088583946,0.1660638004541397,0.05967714264988899,0.15124884247779846,0.010592310689389706,0.04185508191585541,0.23535555601119995,3.650360345840454,0.0,0.16438516974449158,0.8557300567626953,0,0,0,0,0.0022182464599609375,0.00040435791015625
4,0.04,4,0.07763605564832687,0,0.006656595505774021,0.002084710169583559,0.013001893647015095,0.10833282023668289,0.036679692566394806,0.6238908171653748,0.011474721133708954,0.03931424394249916,0.22737808525562286,2.710787773132324,0.0,0.13493691384792328,0.625186562538147,0,0,0,0,0.0019683837890625,0.0006866455078125
5,0.05,5,0.07889728248119354,0,0.007670581806451082,0.0025627620052546263,0.017452184110879898,0.09857068210840225,0.07961749285459518,0.663219153881073,0.012196173891425133,0.039398908615112305,0.2297111302614212,1.7982933521270752,0.0,0.11036175489425659,0.38819974660873413,0,0,0,0,0.0023365020751953125,0.0010528564453125
6,0.06,6,0.07901716977357864,0,0.00846285093575716,0.0033449288457632065,0.02188602276146412,0.10270032286643982,0.09717532992362976,0.6045096516609192,0.012801389209926128,0.04093724489212036,0.23515217006206512,1.652348279953003,0.0,0.09595638513565063,0.38309288024902344,0,0,0,0,0.0030307769775390625,0.001415252685546875
7,0.07,7,0.07910137623548508,0,0.009203381836414337,0.004125273786485195,0.025873804464936256,0.09362680464982986,0.08385053277015686,0.4329019784927368,0.013361840508878231,0.042398422956466675,0.23939460515975952,1.3766101598739624,0.0,0.087613545358181,0.308285117149353,0,0,0,0,0.0037078857421875,0.00180816650390625
8,0.08,8,0.07926199585199356,0,0.009983687661588192,0.0047035422176122665,0.02835542894899845,0.07882767170667648,0.054912716150283813,0.3620205521583557,0.013912706635892391,0.04203952103853226,0.23917855322360992,1.3210111856460571,0.0,0.08721133321523666,0.28390777111053467,0,0,0,0,0.0041904449462890625,0.00213623046875
9,0.09,9,0.07943218946456909,0,0.010789880529046059,0.005029828287661076,0.030662115663290024,0.08457407355308533,0.03022734448313713,0.237814262509346,0.014554241672158241,0.04119192063808441,0.23735444247722626,1.4364862442016602,0.0,0.09535408020019531,0.32277989387512207,0,0,0,0,0.004428863525390625,0.002384185791015625
10,0.1,10,0.07944878935813904,0,0.011666763573884964,0.005190318915992975,0.031832821667194366,0.08382134139537811,0.02541598305106163,0.188659206032753,0.015276739373803139,0.040221236646175385,0.2328701913356781,1.5703983306884766,0.0,0.09518762677907944,0.3201727271080017,0,0,0,0,0.0044956207275390625,0.002593994140625
11,0.11,11,0.07930827140808105,0,0.012502715922892094,0.0054022567346692085,0.03293949365615845,0.07531840354204178,0.03296021744608879,0.1450427919626236,0.015965279191732407,0.039772700518369675,0.23101569712162018,1.4769718647003174,0.0,0.08786875009536743,0.28617262840270996,0,0,0,0,0.0046176910400390625,0.002803802490234375
12,0.12,12,0.07934004813432693,0,0.013277465477585793,0.005705074407160282,0.033730268478393555,0.06786541640758514,0.04419499263167381,0.1511916220188141,0.01659228466451168,0.039599817246198654,0.2296183556318283,1.357203722000122,0.0,0.0802372545003891,0.3038387894630432,0,0,0,0,0.0048370361328125,0.003025054931640625
