playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_xy,error_anchor_rot,error_anchor_lin_vel,error_anchor_xy_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,motion_wrap_count,error_body_lin_vel,error_body_ang_vel,termination_time_out,termination_anchor_pos,termination_anchor_ori,termination_ee_body_pos,root_x_from_env_origin,root_y_from_env_origin
0,0.0,0,0.053911302238702774,0,0.007036479189991951,0.000269363314146176,0.01141072902828455,0.8204939961433411,0.5497499704360962,2.244868278503418,0.00777861475944519,0.016264475882053375,0.13174395263195038,22.845808029174805,0.0,0.7150592803955078,3.4982428550720215,0,0,0,0,0.00026664696633815765,3.814697265625e-05
1,0.01,1,0.06321047246456146,0,0.015918351709842682,0.0019061417551711202,0.02233203500509262,0.7312591671943665,0.33851516246795654,0.9960018396377563,0.01636875607073307,0.026565100997686386,0.21388867497444153,12.847062110900879,0.0,0.6411595344543457,2.0403566360473633,0,0,0,0,0.0017839865759015083,0.00067138671875
2,0.02,2,0.07147715985774994,0,0.022589657455682755,0.0038002836517989635,0.025096319615840912,0.5660392642021179,0.0727030485868454,1.137302041053772,0.022039007395505905,0.0349978432059288,0.26140323281288147,10.767427444458008,0.0,0.5536234378814697,1.860351324081421,0,0,0,0,0.003442482091486454,0.00160980224609375
3,0.03,3,0.07543882727622986,0,0.027739141136407852,0.004522038158029318,0.03037663921713829,0.442553848028183,0.032788198441267014,1.4499692916870117,0.02678687684237957,0.04475855454802513,0.28857430815696716,6.8379058837890625,0.0,0.4961888790130615,1.523263931274414,0,0,0,0,0.0037639737129211426,0.002506256103515625
4,0.04,4,0.07610154896974564,0,0.03189278393983841,0.004968956578522921,0.04168005660176277,0.3455951511859894,0.06573101878166199,1.4872912168502808,0.03080243431031704,0.05368255823850632,0.3148832619190216,6.2954301834106445,0.0,0.42980870604515076,1.2754168510437012,0,0,0,0,0.0034752683714032173,0.003551483154296875
5,0.05,5,0.07818187028169632,0,0.034999310970306396,0.005285720806568861,0.05070586875081062,0.28078222274780273,0.09323432296514511,0.7963723540306091,0.03386355936527252,0.05948061868548393,0.33117440342903137,4.978055477142334,0.0,0.3192046284675598,0.9196035861968994,0,0,0,0,0.0028851358219981194,0.004428863525390625
6,0.06,6,0.0788845643401146,0,0.03702327981591225,0.005428641103208065,0.05369427055120468,0.20411895215511322,0.08847159147262573,0.5443257093429565,0.03589300066232681,0.06202608346939087,0.3377308249473572,4.50369119644165,0.0,0.22396135330200195,0.7864608764648438,0,0,0,0,0.0023247012868523598,0.00490570068359375
7,0.07,7,0.0793968215584755,0,0.03803139925003052,0.005508751608431339,0.05309302732348442,0.12354861199855804,0.08166269212961197,0.5855410695075989,0.03695448115468025,0.06260742247104645,0.3397585153579712,3.9135169982910156,0.0,0.15330955386161804,0.6506955623626709,0,0,0,0,0.0020151156932115555,0.005126953125
8,0.08,8,0.07975997775793076,0,0.03806217014789581,0.005574265960603952,0.04962733015418053,0.05330649018287659,0.05319739878177643,0.7277966141700745,0.03703516721725464,0.06231140345335007,0.3394361138343811,3.584880828857422,0.0,0.14021334052085876,0.7093384265899658,0,0,0,0,0.002048604190349579,0.005184173583984375
9,0.09,9,0.07970292121171951,0,0.03717103600502014,0.005711010191589594,0.045962147414684296,0.10171738266944885,0.03537255525588989,0.7614611983299255,0.036154985427856445,0.061669688671827316,0.33788934350013733,3.5457780361175537,0.0,0.1848493069410324,0.8036913871765137,0,0,0,0,0.0023625269532203674,0.005199432373046875
10,0.1,10,0.07923154532909393,0,0.035522669553756714,0.005760909058153629,0.043484486639499664,0.1597251445055008,0.016370750963687897,0.4994518756866455,0.034639813005924225,0.06102674454450607,0.32873615622520447,3.860030174255371,0.0,0.22084853053092957,0.8148369193077087,0,0,0,0,0.002693191170692444,0.005092620849609375
11,0.11,11,0.07944254577159882,0,0.03362307697534561,0.0056121861562132835,0.039177440106868744,0.14274324476718903,0.041331615298986435,0.7698900103569031,0.03289962187409401,0.06025463342666626,0.3162400424480438,3.3589015007019043,0.0,0.2049718201160431,0.6561511754989624,0,0,0,0,0.002858925610780716,0.00482940673828125
12,0.12,12,0.07979416847229004,0,0.031704433262348175,0.005374413449317217,0.03401559591293335,0.16132956743240356,0.050332050770521164,0.6854318976402283,0.031124722212553024,0.058558933436870575,0.3015148937702179,3.1990885734558105,0.0,0.21153497695922852,0.6682209968566895,0,0,0,0,0.002889040857553482,0.0045318603515625
13,0.13,13,0.07992669194936752,0,0.02964502014219761,0.005232565104961395,0.02978811413049698,0.18261824548244476,0.06804030388593674,0.7243032455444336,0.029236309230327606,0.05661728233098984,0.28437113761901855,3.3127453327178955,0.0,0.2321380376815796,0.6541097164154053,0,0,0,0,0.0028754938393831253,0.00437164306640625
14,0.14,14,0.07947537302970886,0,0.027376411482691765,0.005239987745881081,0.027483513578772545,0.20701414346694946,0.08604069799184799,0.7842620015144348,0.027128752321004868,0.05490110442042351,0.26845166087150574,3.6887030601501465,0.0,0.2451077401638031,0.730034351348877,0,0,0,0,0.0028889793902635574,0.00437164306640625
15,0.15,15,0.0801037922501564,0,0.025329714640975,0.005151653196662664,0.02888425439596176,0.13435859978199005,0.059632353484630585,0.9871645569801331,0.025266870856285095,0.05469697341322899,0.2486809641122818,3.1733202934265137,0.0,0.14473094046115875,0.6832878589630127,0,0,0,0,0.0027132071554660797,0.0043792724609375
16,0.16,16,0.0807647705078125,0,0.0240962915122509,0.005083491560071707,0.03270350396633148,0.11544370651245117,0.015799595043063164,0.394843190908432,0.024032026529312134,0.05324538052082062,0.23310083150863647,2.357786178588867,0.0,0.12494214624166489,0.42423853278160095,0,0,0,0,0.002383839339017868,0.004489898681640625
